	('Cell Line: A549', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('KHDRBS1_Rme1_R442', 'Data-Type: Rme1')	0.35530289049	-1.39817152964	-0.403620003431	1.21072643504	-1.49734782264	0.863250352624	1.72537051112	-2.02773537517	0.151970084993	-0.869870355088	-0.453305815342	1.27142786396	0.590308915342	-0.500081281427	0.423226258187	-0.427849376921	-0.165687719556	1.73183791549	2.02902500697	0.948866301252	-0.275722983343	-1.14025967479	1.5213210522	-0.0401333931461	-0.795235077316	-0.0229151388853	-0.326887992048	-0.984690092551	1.45191889853	0.0767269407979	0.165731901485	-0.195034228002	0.0944771324403	-1.02200386308	-0.0872545371586	-1.05951202119	-0.918170180201
('KHSRP_Rme1_R442', 'Data-Type: Rme1')	-1.02220997668	-0.349939833404	-1.07180060184	1.0167681085	-0.777302006584	0.748252171897	1.19522761412	0.284570809816	-0.878586551386	-1.74146609363	-0.736503177274	0.908903352164	-0.305115525904	0.856145310337	-0.375599040073	1.00898140822	1.1215133126	2.17254485031	1.9767193794	-0.887874016359	-0.555907918719	-2.64573731961	0.539713206135	-1.13764378474	0.889057972408	-0.137205862156	0.605435535088	0.162196190083	0.411240427583	0.708955749805	0.133694722913	-0.160295592661	-0.466794401472	-0.184215538496	-0.613476975114	0.136005878947	-0.828251784219
('KIAA1429_Rme1_R1723', 'Data-Type: Rme1')	-1.44569552178	-1.79657160514	-1.05708894114	0.285709554134	-0.360951493018	2.12762084132	0.0153558263671	-0.0960695438317	-0.237088093532	-0.373056143468	-0.253538276667	0.126487514464	0.665384517009	0.638223585356	0.782520601837	0.503402005259	0.65400772844	1.41281220301	0.14258209935	-0.48062607008	-1.56519977074	-1.12973908467	1.34865868666	0.725821711224	-0.507167386826	0.737936734484	-0.18651735709	1.11797284737	0.496277146619	-0.431766623663	1.97811384724	0.189568334938	-1.17408682267	-1.60328429313	0.234443974637	0.376813996639	-1.8612667289
('KIN_Rme1_R36', 'Data-Type: Rme1')	-0.300250068041	0.0	0.169156200979	0.468408481922	0.340430406015	0.82142611455	1.11636989466	-1.15553470464	1.33776115964	0.0	-0.565879188094	0.767810614096	-1.37387619284	0.622441169903	0.435796817293	0.227202581539	1.01480920326	1.76651073537	-1.31625736053	0.873648046306	-0.756085049809	0.0	-0.208808291776	-0.787387264139	-0.232977291355	-0.758310204392	-0.475707021444	-0.646915818651	0.593741007263	0.236075542364	0.647888575704	1.85122710916	-0.278214052843	0.0	-1.27933166466	-2.79650637653	-0.358663110281
('KNOP1_Rme1_R430', 'Data-Type: Rme1')	-0.246356158479	0.0	0.190242544342	0.842196285797	-0.85382330591	-0.387745872207	0.898755653005	-1.22020679872	1.01907477575	0.0	-0.35501040618	0.159419087262	-1.1489503647	-0.775948700782	0.401178402404	0.658661220528	-0.076197547034	3.45443517121	-0.0697450358295	-0.431743674973	-0.677299722509	0.0	1.23662450202	-2.01831320037	0.248820471754	0.717888950168	0.0	0.376847125912	0.106614806708	0.977126256139	0.648144929467	-0.914724222621	-0.2520719761	0.0	-0.933436446637	-0.751395839309	-0.823060910105
('KRT13_Rme1_R27', 'Data-Type: Rme1')	-1.67427638173	1.79727609559	2.56246885682	0.49951013906	-0.436340272138	-0.798050482536	-1.38066788173	0.569465847007	0.118052182888	0.850145089598	0.277034798884	0.629119934239	0.186182904906	-1.64640083416	-0.517037613535	-0.238263132031	0.824126229536	0.55246565264	-0.0780610093072	-1.2115382001	2.34001662612	0.0622807675446	0.80487572981	-1.35164810667	-0.616549891636	-0.84083168573	0.0	0.010942710457	-0.834501094502	-0.677847479367	-0.229270384018	0.691397329817	0.368263644522	0.333971243183	-1.16117629344	0.176236263822	0.0386286961895
('KRT18_Rme1_R14', 'Data-Type: Rme1')	1.64521289265	0.73047169382	-0.0429055172804	-0.685880503793	-0.608632676212	-0.627817042428	1.05326994206	-0.259934934111	0.151509083491	0.765048587481	-1.59121281724	1.56323211058	0.789997089608	0.42030994995	0.735716718099	0.405263937735	-0.0270685162642	-1.25107570112	0.253787758835	0.413018401082	0.37914001875	0.188553719435	1.13186817486	0.509876083238	-2.42423599813	-0.105200225284	0.0	-2.00636859162	-0.948733915719	-1.45440579049	-1.93739057691	0.083811673237	1.00425624506	0.30624251012	0.770528428813	0.0851997887085	0.584547998998
('KRT18_Rme1_R45', 'Data-Type: Rme1')	2.01413548774	-0.0850821272705	1.0430518497	0.420262443752	1.14501430221	-0.511602718285	0.36316492939	-0.468927680517	1.53666466872	0.156271956643	-1.39795205928	1.31854865274	0.0864561222148	-0.334370128706	1.51759130761	0.992941521202	0.506084816657	-0.578216533376	-1.11486643237	0.0876860616659	0.185168938378	-0.91010622776	0.72466814004	-0.271971236531	-1.8524974137	-0.546879155567	0.0	-1.55369934542	-2.35304953419	-0.488111952991	-1.14055558361	-0.0818955637485	1.03138285681	-0.508193959721	0.228714990127	0.455204389248	0.384964218195
('KRT18_Rme1_R55', 'Data-Type: Rme1')	0.919473160554	0.158067476426	0.910212022743	0.589659241912	0.849148306735	-0.766152656674	1.8120840089	-0.318327171297	0.991362533946	-0.457499968698	-2.27710315216	1.47860024146	0.0922030735128	0.166208081444	1.55083331942	0.613030999789	0.0618794704783	-0.510866765718	-0.548677963244	-0.00998104348275	0.870327182534	-0.563983920194	0.844993898347	0.427379033772	-1.96142237064	-0.476564589651	0.0	-1.6112954447	-1.36633734274	-0.868494509304	-1.29093550489	-0.53365239948	1.37733641294	-0.89651765439	0.0948274823876	0.622945906739	0.0272406032194
('KRT19_Rme1_R24', 'Data-Type: Rme1')	-0.633039592915	0.797470962282	0.706011494309	0.858809319811	-0.757189548286	-1.04356811012	-1.0587362381	0.106904482512	0.471810284797	1.19429743878	-0.941838173045	1.56481293872	0.0538164413309	-2.24672010083	-0.676340425367	0.782410026827	-0.11535479598	0.125604625683	0.241562162008	-1.0673937675	0.645037870281	0.474536333635	2.03703722831	0.897435073832	-1.97968957458	0.898411216067	-0.668952626074	-1.53512970084	-0.975147241442	-0.0272787022263	-0.706533715891	-0.278947936332	-0.457523881399	0.01242026806	0.843784167629	1.17737492263	1.27983687342
('KRT19_Rme1_R32', 'Data-Type: Rme1')	-0.294041074674	0.146854580822	1.38862990279	0.656749702673	-0.951396590227	-1.40187195656	-1.3004648845	-0.281503775147	0.799323338345	0.93142800984	-1.88798877935	1.12097834987	0.486785671179	-2.004978982	-1.04104612553	0.698121392972	1.07533245067	-0.328048550016	0.822399170121	-0.850558091677	0.76172939501	-0.828594399291	1.46631887348	0.87847028217	-1.2659121864	0.656749702673	0.0	-1.05536025678	-1.41903264738	0.167952738601	0.203106980152	0.0195710514892	-0.130579858445	-0.385299959796	0.76172939501	1.01352096042	1.37092616949
('KRT19_Rme1_R43', 'Data-Type: Rme1')	-0.841025910318	1.08399973093	0.951864643219	1.35659635242	-0.664860128677	-0.62318060626	-1.48961301241	0.442431489563	-0.0599086444902	1.33310047403	-1.15011017764	1.14525269869	0.743313278095	-1.58635720436	-0.0821243075915	0.587292376611	0.138228130769	0.0791969547914	-0.13558032707	-0.803484902026	1.31531366506	0.746909438441	1.53309951142	1.18703078968	-2.09804006207	0.258359185389	-1.10209627364	-1.58635720436	-1.02085669769	-0.250579747122	-0.954464119046	-0.80697903721	-0.564398205963	0.423869172489	0.897533800907	1.03113893272	0.565485942712
('KRT19_Rme1_R51', 'Data-Type: Rme1')	-1.01451676075	1.36466085695	0.559550506249	0.955221870891	-0.36258007563	-0.785965574816	-0.969129893709	0.173117764488	1.10155151136	1.89368397725	-1.22737556554	0.663463584113	-0.369727053085	-1.32083089333	-0.291034702841	1.48175932756	-0.947910457386	0.441953595115	0.949742952233	-0.767950785776	0.744244618654	1.40087494582	1.38896401914	0.341154532829	-1.5349952115	-0.302922548917	-1.30999892255	-1.47906491284	-1.09232447356	0.0512475847846	-1.2560145671	-0.304836482811	-0.866101988714	0.773136403953	0.189751598452	0.943044565867	0.786156655159
('KRT4_Rme1_R27', 'Data-Type: Rme1')	0.395464147464	-0.529554841947	-1.51967426914	1.7336296268	0.0	-0.305514160466	-0.438178857068	1.0426984822	-1.17302944291	-1.64703715826	-0.849036692047	-0.491064721648	2.48493145841	0.717883272081	-0.290661682142	-0.970733952757	1.63166543565	-0.117993797989	-0.0702189693023	-0.227778875216	0.490309501522	-1.53306100717	1.21105326482	0.86027230087	0.0	-0.307395625476	0.0	0.0	0.0265921971314	0.0	0.0	0.41274886032	-0.960500550367	-0.56628767658	-0.211140767582	0.21211565624	0.989498844564
('KRT4_Rme1_R56', 'Data-Type: Rme1')	1.21861533004	-0.434140673375	-0.624717617271	0.661842499839	-1.22558642998	-0.382421359722	-0.500680520586	1.47317176015	-0.821417549776	-0.144608954198	-0.991098655542	0.571612028633	2.63391569003	1.40727625272	-0.464030185632	-1.12218550154	-0.41955019177	-0.214368014349	-0.480547890101	-0.0346463718993	1.27587273045	-0.419760888859	2.35569961702	1.54899359361	-1.03603154918	-0.292063126781	-0.492018302997	-1.12728833801	-0.580019987496	-0.732731888439	-0.662038289898	0.367003007492	-0.336959201779	-0.22317182426	-0.489150955801	1.37675631686	-0.639524557592
('KRT7_Rme1_R13', 'Data-Type: Rme1')	1.78453804002	0.919007498742	0.076076005669	0.791023357586	-0.416556910405	-0.0758769137392	-4.241738779	0.295075599837	-0.196923624307	0.55356553681	-0.0992909991144	0.138720415943	-0.56276618702	-0.985226468605	1.05606894313	0.681113419189	0.616852817194	0.698560579435	-0.923080604752	-0.116871787185	0.198387865493	-0.0706771850499	0.95154925818	-0.376760995655	-1.15678924845	0.123603072306	0.487359512236	-1.01190726138	-0.716675562014	-0.935322747909	-0.224985261481	0.133478636212	0.198387865493	0.749284651686	-0.376760995655	1.27026204625	0.765296410298
('KRT7_Rme1_R20', 'Data-Type: Rme1')	0.765011694973	1.18845372759	1.04940294077	0.58097412932	0.479788216227	-1.03570678968	-0.334109169965	0.992474516835	0.537035470297	0.734007658099	-1.29843393957	1.03026240935	0.612791685555	-1.16560800823	0.816079917083	0.33185712076	-0.186003182028	-0.271155906375	0.519438370418	-0.258700706787	0.869014696375	-0.67401680278	0.562522460255	1.07517751685	-1.97052922093	-1.18237689062	-1.03570678968	-2.76014067801	-0.488054043294	-1.35857151741	-1.24578119324	-0.131738607585	0.543610600342	0.0253279974625	1.33839008419	1.08186928469	0.263142948751
('KRT7_Rme1_R329', 'Data-Type: Rme1')	-2.02664863086	1.19227711477	-0.539131053855	-2.07530725094	0.0	0.423331253401	-0.510183931095	0.585715013044	0.37844996066	1.53665458666	-0.324108211879	0.970829189455	-1.36293784649	-0.65980504191	-0.695103399323	0.469478615739	-0.296840743277	-0.235379781937	-0.510183931095	-0.646662209258	0.0583905441082	1.07215967509	1.5152307038	-0.0350211979651	0.0	1.06080420003	0.0	0.0	-1.86984602379	0.0	0.0	0.643150998717	1.14908220366	1.21860262085	-0.405179406408	-0.402989120357	0.321171100461
('KRT7_Rme1_R46', 'Data-Type: Rme1')	0.117654240324	-0.619678089061	0.79913992017	0.99590764923	0.797534631361	-0.959407665231	-1.11006378648	0.244588905104	1.85337231851	-0.343138863536	-1.92422248654	0.667388962868	-0.438843041621	-2.02515734719	2.17966798129	1.78716590444	0.333784506618	-0.380247529035	0.0345551416346	-0.821452038959	0.132360693663	-1.49323184291	0.410557602154	0.309758942076	-0.582700455689	-0.719951440874	0.0	-0.638940009529	-0.936366230686	0.222066858719	-0.343138863536	-0.0109497810303	-0.0123389905384	-0.606784371252	0.323972018588	1.6574569143	1.09967964264
('KRT7_Rme1_R48', 'Data-Type: Rme1')	0.0580926535244	-0.112107866248	0.475849832883	-0.250356625863	1.27973065042	-0.899025862036	-0.72568916102	0.0648373917202	1.26442038852	0.902218432808	-0.996637882364	1.85766558015	0.223774310498	-1.41063341776	1.14655692745	0.625186804164	-0.197106856266	-0.366765828797	0.509025635281	-1.11056617949	0.779308499328	-1.29959863518	1.62364435047	0.265592487362	-1.47127352073	-0.915075244778	0.0	-2.20371783242	-1.10610754931	-0.822356623862	-0.854310108835	-0.172861058613	0.873919346999	-0.0576259204015	0.944758820321	0.801993185989	1.27524087609
('KRT7_Rme1_R64', 'Data-Type: Rme1')	-0.594316979568	0.240231669352	-0.775857264368	1.35944136886	0.0	-1.24779769985	-0.91531790957	0.880509645773	0.110698464236	1.09261133437	-1.53905051033	0.708143742196	-1.27094653297	-1.47587697445	0.154207045123	1.51999767395	1.17982731604	-0.627916005844	0.410341882114	-1.08541824794	-0.231836070523	0.204845111632	0.976990514144	-0.14659871334	0.0	-0.718786693211	0.0	0.0	-1.93314338988	0.0	0.0	-0.261582511176	0.00183601328617	0.433630845603	0.439649229554	1.64639203157	1.46509161522
('KRT7_Rme1_R77', 'Data-Type: Rme1')	0.539507666984	0.0	-0.0719136888489	0.577188734244	0.200011168017	-1.32742213355	-0.70802908637	1.02979500623	0.487862986597	0.0	-1.2771060129	0.974695029998	-0.28298071285	-1.28089777528	0.131237796219	1.53673907619	0.0159101262258	-0.0631911706261	1.40699203492	-0.52804311287	-0.0843827037412	0.0	1.18597074256	0.893748616527	-1.49060242414	-1.31499675367	0.0	-1.5703082128	-1.21633221329	-0.79112210219	-0.431570647588	-0.602805997202	-0.215227324404	0.0	0.99230588264	1.40312286051	1.88184434446
('KRT8_Rme1_R18', 'Data-Type: Rme1')	0.0868165640122	1.76777309856	0.587650267106	0.0911315440151	0.118475892511	-1.6968150639	1.50282603216	-0.516593336943	0.382471356349	-0.526724570263	-1.81979088766	-0.427127296914	1.0552287392	0.583509519299	0.873280235899	1.2583984383	0.616978243246	0.126897434083	0.265985589552	0.115703882846	0.374037981438	1.4929920115	-0.355230034202	-0.946772498953	-2.30718526979	0.109242209548	-1.07878227029	-0.0252656904045	-1.79530954605	1.07621320366	-2.00073427244	-0.214724182767	0.0852194257564	-0.128958096299	0.359898889027	0.518587921056	0.390694537763
('KRT8_Rme1_R23', 'Data-Type: Rme1')	-0.689659655437	0.405815015038	0.213112688462	-0.151184661859	-0.582560976858	-0.148742925706	0.705266824536	-0.292298101051	1.44398230677	-0.745206120583	-1.53189457641	0.6577117129	0.0438440530611	0.419094978444	2.80586400401	1.32455725587	0.859616274278	1.14876649724	-1.21929495384	0.705266824536	0.277549189349	0.491464564032	0.154830458129	-0.717934353952	-1.91787290186	0.929928460642	0.107327383222	0.0833581061448	-1.74085163265	1.23992786028	-1.9896217285	-0.564072508925	-0.197518676345	-0.397829960799	-0.656056708967	-0.0433899518112	-0.431294061385
('KRT8_Rme1_R32', 'Data-Type: Rme1')	1.52805825697	0.579103276539	0.941575093285	-0.345752887049	-0.278118288669	-0.900048100273	1.96712914125	-0.714935749785	0.747634230314	-0.554559923969	-1.35964725593	0.953109348508	0.29989758685	0.633942755224	1.37312279665	0.0107894798198	0.131753515519	0.17636911412	-1.35054381989	0.85443869526	0.953109348508	0.562435508829	0.149913980201	0.116270693708	-2.17506682004	0.506152024938	-0.673190494414	-0.883353973429	-1.31519636682	-0.123435696511	-2.65662562114	0.382853556043	1.09511875231	-0.057530168864	-0.498193320724	-0.571045956222	0.494467288894
('KRT8_Rme1_R47', 'Data-Type: Rme1')	1.59365561421	2.61343109124	0.989076643149	0.0607181243192	-0.264027616673	-0.535799668516	1.13679173652	-0.181869693874	-0.107753192874	0.334748830434	-1.20739503302	0.564848681147	0.813663128855	0.263968608179	1.41223336305	-0.48466595925	0.0600239731663	-0.244680566265	-1.06448908797	0.482869716004	0.246134694892	1.83652277956	0.119084357851	-0.0467322192733	-2.20572622711	0.169053494798	-0.350244454279	-2.00701391812	-0.983116252428	-1.02231916765	-1.21083215496	-0.468810663563	0.742811869072	0.41770653356	-0.413407806648	-0.642296603201	-0.416162954343
('LARP1_Rme1_R334', 'Data-Type: Rme1')	1.99726601851	-1.32503994055	-0.628004623707	0.0	0.426816371398	-0.410393801697	-1.98948251272	-2.64392810916	-0.243253079237	-0.167484096826	-0.0035390259747	-0.243253079237	0.0739119338437	1.26159462328	0.748913391039	0.426816371398	0.0	-0.829571211057	2.07925455822	1.57124964067	-0.439508867062	0.542727522577	-0.651774247477	0.175193649887	0.605996745922	-1.11469446734	0.0	0.184907486086	0.362172898949	0.0666508517913	-0.753569486218	0.0	-0.355706062132	0.249038886174	0.665605911983	-0.37060546219	0.731691210871
('LARP4B_Rme1_R419', 'Data-Type: Rme1')	0.293417692033	0.0	1.3578196087	0.0	-0.641710719587	1.30449393745	-0.391462645727	0.0	1.04148056923	0.0	-0.588498668834	0.385247932015	-1.1606173094	0.582402676442	0.588172136726	1.49005974249	0.636163566208	1.23660220775	-0.945473583054	0.738415030142	-1.01887516556	0.0	-0.416797956579	-1.44711829287	-0.641710719587	0.48916203315	1.62700910537	-2.4149762839	0.0804723346212	-0.434576550845	-0.176038937718	0.0	0.322832964251	0.0	-0.938751554101	0.385247932015	-1.34239108083
('LARP4_Rme1_R443', 'Data-Type: Rme1')	-0.0970211517476	0.493213786327	-0.147266745814	-0.544462981171	0.0	1.17454064852	1.87836589791	-1.54448437698	0.928727992405	-1.28045396236	-0.157275939029	0.419088210088	-0.431652884168	-0.00952200597564	-0.137155915354	2.07741569031	-0.827144211206	0.373357903651	-0.936677499105	1.42839849472	0.189050842677	-1.20843267738	0.357897486864	-1.00061355175	0.0	0.871966247292	0.0	0.0	1.17454064852	0.0	0.0	-1.01976390635	-1.33610745611	-0.0177483970118	-0.596349338779	1.23209614735	-1.30652699636
('LMNA_Rme1_R644', 'Data-Type: Rme1')	0.539953378683	-3.90283232897	1.21069171492	0.0	-0.657886089827	-0.445930247575	1.16945650003	-0.53815343449	0.641843956975	2.13987393425	-0.165247115288	-0.0926278105648	-0.124025205106	0.000372610079386	1.39954741785	-0.422430056353	0.0	0.604316738586	-0.767592245224	0.100115987528	-0.72806259411	0.0691233244729	0.723013975123	0.514537365614	-0.49622891125	0.31206695782	0.0	-0.100710152845	-0.161670037982	0.740561474355	0.255646328814	0.0	0.666244107975	-0.925545179927	-0.72806259411	-0.623015702706	-0.207346066747
('LSM14A_Rme1_R269', 'Data-Type: Rme1')	0.389717478349	0.207405200708	-2.19868428052	2.30477780933	1.53803180144	0.627050075155	-0.642242032705	-0.209175212818	-2.41195166837	0.343972937688	0.934198883251	-1.21159702104	-0.907359483603	0.274204686871	-1.20643761385	-0.535389303512	1.02729219893	-0.92691823475	-0.334533892478	0.103777130712	0.949758123196	-1.1940233557	0.527236868499	-0.898307325583	1.18072165533	0.252827077776	-0.0154893538076	-0.350424205666	0.534225928387	0.595651345899	0.528940842982	0.532511768443	0.733667836523	-0.0878336705601	-0.532046450983	-1.0709083976	1.14735185407
('LSM14B_Rme1_R351', 'Data-Type: Rme1')	0.0149826625272	0.0	1.44263066735	1.15607859794	-1.12893977875	-0.114547218348	-1.17180045215	-1.36259657036	1.33721099677	0.0	-0.417737423275	0.397265514321	0.538541895676	-1.11410526655	-1.54121927426	1.41256857561	-0.793751970049	1.4905364246	-0.779097747113	0.477633047295	0.196125710158	0.0	0.883458952403	-0.960009467479	-0.0340842173451	0.0786760202006	-1.19489900396	-0.130920081976	1.16774590603	1.0610380204	0.267542736765	-0.382631470072	-0.517665133925	0.0	-2.05381852372	0.445041265456	1.33074660584
('MAP7D1_Rme1_R326', 'Data-Type: Rme1')	-0.697891677268	0.486333733409	-1.41576071854	1.08891912333	-0.545210095068	1.76350049425	0.721802945243	-1.31239559903	-1.13469079085	-0.0529808758713	0.562354174385	-0.312755726435	-1.63193924408	-1.79353106139	-1.22064724323	0.524590674768	0.705994835197	0.572515648839	-1.30887806505	1.78222266475	-0.888590501482	0.850680309401	0.830037592938	0.724759737265	0.5967701332	0.0121745263907	1.06872887675	-0.351532354158	1.53069711858	-0.399988321148	0.0367516390768	-0.947218554148	-1.26960961919	1.02870520044	-0.546700756483	0.792279223756	0.150502551461
('MEPCE_Rme1_R377', 'Data-Type: Rme1')	2.1196582657	-1.03750298147	-1.19282025068	0.0	-0.426815782924	1.12991487653	2.30389102639	-1.16211886643	-0.463328694161	-0.0316008226444	0.0	0.700648131022	-0.586361266718	0.0693016639408	-1.32529566088	0.688016107417	-0.574519134494	0.902232408876	-0.906236083713	1.91105745566	0.0	-0.530347987035	-0.624377270616	1.37207224001	-0.826764392385	-0.22376979293	0.52955325977	-0.232551210391	-0.76605028515	0.84535190229	-0.604783193697	0.0	0.0	0.0556316355765	-0.359152612339	-0.752932684526	0.0
('MKNK1_Rme1_R455', 'Data-Type: Rme1')	-1.02219135505	1.26000031746	1.40824929325	1.1160909788	1.23119049027	-0.431396061761	2.21507197561	-0.245103179884	-0.87516475983	-0.225993702211	-0.187431254009	-0.242921419516	-0.984321152652	-0.825252639148	-0.567123466931	0.822072030304	-1.33127922192	-0.721215259818	-1.51509403678	0.150446586854	0.159664861939	1.14281311743	0.538597962567	0.967105219073	-0.292692124183	-0.372576130331	-1.32041012548	-1.52755288954	1.00790023293	-0.264881354686	-0.602561322333	-0.775356772996	-0.21612081487	0.912996715183	-0.465050181352	2.29150667282	-0.212017229228
('MORF4L2_Rme1_R35', 'Data-Type: Rme1')	1.41860794364	-1.48151736687	0.441423171458	0.214657592334	-0.826187179116	0.936536558648	-1.22892214428	-1.54186009859	0.469659937176	-0.618951219838	-1.00913228808	-0.841136363487	-1.61372345378	1.06084094201	-1.17599285816	0.734723484762	-0.258393204123	-0.0455662389622	0.748406684057	2.38850210033	-0.896781937344	-0.822360813594	0.850522836103	1.13220606198	-0.25701306238	1.95619503551	0.313524021537	-0.5292380944	0.429591758982	-0.381049758565	0.244210585907	1.08623218324	-1.18135029886	0.920348110341	-0.432571445924	-0.17936562394	-0.025075557732
('MPLKIP_Rme1_R117', 'Data-Type: Rme1')	0.358767723558	1.45981443368	-0.0586879922552	0.346287269026	1.12458981246	-0.489424199844	-0.101044175082	0.324406433305	-1.0987188468	1.1041382743	-0.42765122789	-0.864460826155	-1.35475074141	-0.113109350418	-1.87447656914	-0.279926629937	1.41769376064	-0.349764316424	-1.56180985582	0.0207250143922	-0.0964964541887	0.452020256942	-0.748238520196	-0.528171862934	1.9611617935	-0.822739337965	0.0	0.755266146226	-0.741176579381	0.731208157577	0.388230937297	2.33188015571	-0.612080360007	1.51153105409	-1.28389337895	-0.201379861246	-0.679720136656
