	('Cell Line: A549', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: CAL-12T', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Calu-3', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: DMS153', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: DMS53', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1299', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1355', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1437', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1650', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1666', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1703', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1734', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Cell Line: H1781', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H1792', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1944', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H1975', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H209', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H2106', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2228', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H23', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H2342', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H2405', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H358', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H441', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H446', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H460', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('Cell Line: H524', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H526', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H661', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: H69', u'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H82', u'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('Cell Line: H838', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC15', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC44', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC78', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: HCC827', u'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Cell Line: Lou-NH91', u'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')
('EEF2_AcK_K259', 'Data-Type: AcK')	0.641955143705	0.45758822482	0.825827308981	-2.79990017225	0.0	-0.171020430764	0.209026320549	-0.550434753662	2.17189642362	-0.264534065333	-0.457756149282	0.817149545397	-1.45952690298	0.603441391747	0.879566797349	1.58738772512	0.264323425581	-0.183367612073	-0.877038219365	2.03371171924	-0.189643233478	-0.196768454284	-1.27309719729	-0.417020623935	0.0	-0.595127428794	0.525947589851	0.0	-0.0145840870722	0.0	0.0	0.841998088928	-0.769756459705	-0.474495037337	-0.639427975283	0.209026320549	-0.735347222547
('EIF4A1_AcK_K174', 'Data-Type: AcK')	-1.19138595317	0.172845186901	0.148746210983	0.0	-1.76490443077	1.3576816626	-0.353472685097	0.470021433374	1.14613452202	-0.623389501194	-0.530907365841	-0.838606866067	-0.770780264852	1.76775750335	0.0731196916752	0.923283721744	0.556924051644	0.307939397677	0.963457147621	-0.0281170896257	-0.519962137107	-1.26866776485	0.615113861376	0.0731196916752	-1.48503907962	0.476946888468	0.112193269707	-0.906624413518	0.401742240405	0.766753379505	2.98834377877	0.0	-1.45104957248	-0.844848261926	-0.612509894224	-0.391996765209	0.260138406055
('ENO1_AcK_K193', 'Data-Type: AcK')	-1.57630788471	-0.130970767691	-0.110317610148	0.551863749056	-0.799748298018	-1.21648705716	0.0470430285206	-0.0176727644798	2.34550295094	-0.0140230760934	-0.42261408959	2.22517708834	-0.529855462628	-1.02389972336	1.86855532677	-0.595041202265	-0.289709397105	-0.253038064036	0.36270485758	-0.153437943925	-0.601937298441	-0.0305725929204	-0.0254335801966	0.823311454842	0.330116569277	-1.1063983904	1.69831643499	0.587608881318	-1.08649386725	0.338740943311	2.21664771137	-0.621022370983	0.108462899084	-0.184026021041	-0.785115609875	-1.30178785192	-0.628140971163
('ENO1_AcK_K256', 'Data-Type: AcK')	0.186294258838	-0.431065081469	0.348674033345	-1.01770100729	-1.7522511892	-0.667328784348	2.06594423899	-0.940212041128	1.644284461	0.166866056425	-0.873092436463	-1.06454009856	0.376243908496	0.983463666176	2.1551684606	0.723496347191	-0.935902899303	-0.633067627749	2.37851264796	1.11623124394	-0.502520651052	-0.0738634320936	-0.712629798756	0.942473256129	-0.660515912186	-0.955645205089	0.0370874337134	-0.427276272799	-0.484387374971	-1.21558505487	0.749167036865	0.772366510628	0.191710487252	-0.406104523301	-0.214406040442	-0.129393125334	-0.740495491137
('ENO1_AcK_K406', 'Data-Type: AcK')	-0.386822048672	-0.696531548769	-1.07728552398	1.02440850387	-1.27897115603	-0.440891583877	0.898904957344	-0.0260034405958	0.605501118103	-0.797208606829	-0.169957744641	-0.294655525735	-0.751209689548	0.139819615145	3.24555755318	0.190607256287	0.611629049448	0.481719629876	0.208475737298	-0.0739293211534	-0.311580657167	-1.2677102596	-1.09379818275	0.545548855569	0.195354231678	-0.480675368632	1.76255780237	0.0490546878415	-0.728060176611	0.39005582395	2.72565667071	0.323296104499	-0.556325336781	-0.711164152734	-1.18633952231	-0.574400671507	-0.494627079257
('ENO1_AcK_K81', 'Data-Type: AcK')	0.973243919963	-0.196135366752	0.452291308766	-2.76792346691	-1.07989845318	0.523950740343	1.50381934775	-1.35151578495	0.14841111273	-0.486024062592	-0.694003867867	0.144108827372	0.0905160775273	1.1604076893	0.652919582725	0.157781842308	-1.11693185857	-1.59249578779	2.13919890336	0.36497488199	-0.350278582202	-0.213147490178	1.40624604259	1.24983321018	-0.0857817104575	0.133586051731	-1.10435633528	-0.617292901357	-0.37497458949	-0.615021506181	0.377092605194	1.92813900747	0.419264785238	-0.648624907401	0.0408091226182	-0.0789678483493	-0.493220539661
('ENSA_AcK_K114', 'Data-Type: AcK')	-0.787811654499	0.855086274094	-0.914839616469	2.46441158535	-1.06811758497	-1.13097400203	-0.036925749315	1.86739913467	-1.13097400203	0.219984865085	-0.06271639341	0.0445096578475	0.29439201881	0.0425404092746	0.453758681464	-1.09371813738	1.46590838327	-0.324261577952	0.356347554995	0.0921191172188	-0.61523915977	0.0323114412816	-1.67807175896	-0.30374721795	-0.220097647052	-1.29763714903	0.41202547222	-0.300854823955	0.356347554995	0.0989209317653	2.46967622676	0.441648430386	1.03688389079	0.698062574807	-0.415195117582	-1.64830591219	-0.672846700546
('EP400_AcK_K1553', 'Data-Type: AcK')	1.38411283231	0.980166639437	0.109148586579	1.63898664759	-1.82595755731	-0.854585102364	-0.763075477025	-0.582497853635	0.438161815154	-0.809554127878	-0.0533962814077	0.206830891559	-0.666238336261	2.50248692367	1.6531267567	0.762832585228	-0.0992955574457	1.11269519339	0.377840306672	1.68198862425	-0.908489687307	-0.0945221791606	-1.09787356801	-0.0638930065554	-0.175535991474	-1.20734945712	-0.858231872606	-1.104375221	-0.244391833592	-0.445815850236	1.53950425747	0.311995766122	-0.941842783789	-0.634923794332	-0.445815850236	-0.774543421629	-0.0476730157539
('FASN_AcK_K1582', 'Data-Type: AcK')	-0.663535960761	-0.262351205919	0.491173300002	0.195978484404	-0.296663500426	0.0275768668568	1.10956352285	-0.54046788436	0.357162306794	1.11465286958	-0.464387775132	-0.186804699928	1.45269028285	-0.650907512698	-1.94474520912	-0.719957797198	-0.209398287624	0.235257996369	-1.79966581459	-0.626174142298	0.287874721033	0.264427621357	2.51708155539	0.182413649174	-0.534339347415	0.0088478684594	2.53775370139	0.482515045148	-1.55778764937	0.985900984083	1.18776465601	-0.489191213783	-0.875576099754	-1.31375967601	-0.563530225979	0.273329655276	-0.0127210846627
('FASN_AcK_K436', 'Data-Type: AcK')	-0.62190754898	-0.0838830471615	-0.564433323443	1.9499928764	-1.11023231675	-0.638404816601	1.26750336569	1.15937860111	-0.138368214524	0.0932594893665	-1.0315052576	-0.826225619702	1.24339325114	-0.240424462317	-0.450790660092	-0.721539659125	0.504438167838	0.408999143765	-1.23454591637	0.0932594893665	-0.488594190021	-0.246312990778	1.2556530813	0.761672762758	-1.02809689944	-0.496789867256	2.39320173835	0.127491202176	-1.11699990009	0.754966143878	2.54695003256	-0.0222278194382	-0.530955249724	-0.310291962288	-1.33014504136	-0.654117911724	-0.673366670928
('FBN1_AcK_K666', 'Data-Type: AcK')	0.0	0.817367297777	-0.370350776753	2.36635714722	-2.32137581408	0.275370418135	0.0	-0.680873675003	0.0119654227144	-1.92743285104	-0.134628650723	0.046676133599	-0.764533517194	0.0	1.92860651843	-0.190369780743	0.681361577623	0.563654239752	0.480512704106	0.0	-0.974489458882	-1.40813401334	-0.0542769591305	0.0	-0.388787510321	-0.134628650723	-0.134628650723	0.340758973235	-0.409114837445	1.11014697089	1.87762681384	-0.792891744792	0.0777266261529	0.16625498083	-0.409114837445	-0.335594044018	0.686839948036
('FH_AcK_K80', 'Data-Type: AcK')	0.0	-0.143030660117	-1.33556446231	0.214952439872	-0.31718515649	0.057131165039	0.0	-0.292999321351	-1.81750574369	-0.802960748467	0.756250376733	-0.570580844593	-1.22851315957	0.0	1.0325206801	-1.18556243827	1.98426420124	0.853389216487	-0.388805929695	0.0	0.821772074535	-1.30369797184	-0.023923199655	0.0	-0.30585456159	0.265671189956	2.12404653408	0.592287409386	-0.757438885081	0.898782337328	2.01478773645	-0.931548553723	0.383879668212	-0.340052377831	-0.955887609446	0.0479428065258	0.653433787766
('FIP1L1_AcK_K294', 'Data-Type: AcK')	-0.701471091556	0.847944780147	-1.20121132787	0.0	0.454999045922	0.854896742701	-0.820524250309	0.324638793709	0.470940237122	0.55812125659	0.90412891989	0.191364334992	0.0502705827821	1.04130320202	0.267506344372	1.18375650663	0.0	-0.51653331107	0.202755721272	1.75440460529	-2.01553720621	-1.09183458437	0.520558555239	-0.270409635695	0.55812125659	-0.361896105309	0.0	-2.15900184725	2.25707398063	-1.32403698173	-0.0375464602551	0.0	-1.43604834496	0.223964565162	-0.629850914808	0.289576813672	-0.390424183341
('GAPDH_AcK_K117', 'Data-Type: AcK')	0.233892961782	-1.01515603283	-0.144124236606	0.319467385021	-0.0775497349161	0.3079344958	0.00383663724058	-0.984405862709	1.16073703721	-1.42660141615	-0.115272209202	-0.0654364935887	-1.28481755215	0.555381755042	2.22941682797	-0.0729920426558	1.48369229369	0.372315924014	-0.257724844273	1.10838084509	-0.106254707525	-1.60036076439	-0.814848162823	-0.447149407355	0.187126915368	-0.321205765093	0.0	1.04736053065	-0.989448655658	2.36163849854	2.01627935596	-0.0552631205636	-0.363817374615	-1.3618947347	-1.05436569477	-0.497085685294	-0.331686965511
('GAPDH_AcK_K194', 'Data-Type: AcK')	-0.774426002935	0.197503229368	0.0979685012399	0.171371482428	-1.2706930185	0.0499040347583	-0.0364283785786	-0.910654689432	2.04498170327	-1.20548729568	-0.235867935543	0.880199845572	-1.25786360991	1.41148315478	1.70176599731	-0.944289304162	1.9675971847	0.424415381104	0.0222944267503	1.01915454909	-0.400838265058	-1.24749822149	-0.194519226914	0.450037657578	-1.13254027107	-0.190469603241	0.816130911194	0.123787729081	-1.25240771035	1.81993356776	1.26969478241	-0.00289883999353	0.0656951082222	-0.675174241175	-0.950709493819	-1.38829185659	-0.462861282172
('GAPDH_AcK_K227', 'Data-Type: AcK')	-1.14728981243	-0.581521388556	-1.02204423551	0.951184784451	-0.164177535281	0.361923302782	-0.29386682292	-0.458064821656	0.622564288835	-1.78969912253	-0.337232772969	-0.051387257262	-1.1159101575	0.053185064191	0.602759048798	-0.278899952885	0.777200791373	0.676409076796	0.737989877319	0.237007129653	0.943181695013	-1.8425931313	-0.0109723558069	-1.08453563912	-0.0608003029513	-0.031180888172	0.998792440042	1.27646892151	-1.01246999063	1.69199553444	3.20796828999	-0.173722848744	0.379771064838	-1.39801775914	-0.0868318267573	-0.68158728279	0.104404594874
('GPI_AcK_K142', 'Data-Type: AcK')	0.70627627341	-1.14551702945	-0.447590604252	0.0	0.207288963231	-0.145456458322	1.50879619105	-0.813495769475	0.984350069624	-0.32394641806	-0.880056734111	0.453009835409	-0.808214909713	3.07384730193	2.25513011656	-0.720702259838	-0.0775985237743	-0.0319763149666	0.740926218988	-1.27979594068	-0.823511957386	-0.270293248431	0.166470076594	-0.418629768345	-0.621366996598	-0.372047347818	0.672811900255	1.21167814111	0.205144832365	0.481331401066	0.777979122117	0.0	-0.328847484683	-0.356677569431	-0.843860733531	-1.18799285895	-1.54746151589
('HADHA_AcK_K214', 'Data-Type: AcK')	0.0	0.859007561312	0.181678176329	1.18734927618	-1.57261594618	0.322294952495	0.0	0.177171881804	-1.88983836061	1.17593677102	-0.000605730844485	-0.884784448497	-1.32934427524	0.0	0.536404783547	-0.875352108062	1.82128256422	-0.254211696918	-0.829236755465	0.0	-0.68994773496	0.38911716321	-0.481501005053	0.0	-1.3197011805	-0.449172600954	0.292054464958	1.82157355113	-0.449172600954	-0.120829506954	2.0405208379	0.488074242603	0.696282262439	0.414907367781	-1.44081024231	0.0238920520767	0.159576284476
('HADHA_AcK_K326', 'Data-Type: AcK')	0.0	0.556324956768	-0.835312915946	0.766416914571	0.329449087536	1.10901384506	0.0	0.0697455215475	-1.66596016628	0.0109381034222	-1.29938841303	-0.65308733813	-1.35095302759	0.0	0.453477065366	-1.08477793777	1.78231355629	0.436162066359	-1.29154696212	0.0	-1.03714925429	0.652851777513	-0.184448657782	0.0	0.759561955337	0.379341413609	0.517617641745	1.72084321838	-1.10707049003	0.622421837516	2.24600596722	0.61799334354	-0.893147739144	-0.268792493958	-1.13377235448	0.22134920742	-0.446419728636
('HADHA_AcK_K60', 'Data-Type: AcK')	-0.997484730365	0.829202170237	0.00158298498571	1.71775803761	-0.674447702614	0.758984407153	0.624760831822	0.377523968042	-3.09146751076	1.45986377314	0.0906870508849	-0.454705013729	-0.929837428788	-0.230227331393	0.303280440651	-0.866513846994	1.72553372988	-0.466809280637	-0.902987378787	0.413592409615	-1.89549887748	0.40626560248	0.0652699881925	-0.374603833695	-0.50944412699	0.127178260413	0.168754685021	1.37458579786	-0.811120853414	0.526926658001	1.5754742128	1.12196828197	-0.571800085478	-0.146114491731	-0.859773777365	0.269729274334	-0.156086294864
('HBA2_AcK_K100', 'Data-Type: AcK')	-0.739591642295	0.296294802885	-0.765624848032	2.53136756454	-0.538593737605	-0.61330052437	-0.0785834881593	0.641363945109	-0.651321505267	-0.942068533058	-0.209931037742	-0.221428893224	-1.56760047375	-0.346886012428	0.542745251727	-0.634442571571	1.76746833477	0.410899452241	-1.13894662573	0.0320897895302	0.164371434136	-1.28028919957	-0.810216076457	-0.469669629683	-0.346886012428	-0.514832386961	1.09038667345	0.762939640262	-0.296784304319	1.31108136962	2.71869148732	0.796690075448	0.861361387294	0.0779722534938	-1.36658078664	-0.851380811985	0.37923563943
('HBA2_AcK_K140', 'Data-Type: AcK')	-0.558547519194	0.221930597878	-1.00303083299	2.54158109721	-0.176222102822	-0.427302991906	-0.373710286959	0.00143419210828	-0.0866380950809	-0.608346992453	0.36827949638	-0.558547519194	-1.34209448025	-0.678429599314	0.0648967062311	-0.784315814539	1.71836603774	-0.116246813162	-0.722430332783	0.0356552205356	0.268103726935	-1.27161248962	-0.744347814679	-0.805490694888	-0.407356660439	-0.744347814679	0.729411145254	0.391575113443	-0.176222102822	1.22736856873	2.8067867789	1.24301864875	1.41786098795	0.423159476093	-1.05164363375	-1.34209448025	0.519551277643
('HBA2_AcK_K17', 'Data-Type: AcK')	-0.813838314138	-0.289640995109	0.976198850789	0.01720191101	-0.508408864668	0.0	-1.65039095799	-1.44317854827	1.73858274502	-0.788951241853	0.113337129456	0.0	-0.41528819422	-0.99422591588	0.0	1.1745193193	0.464877766513	2.38054273271	0.580779099502	-0.804160322302	-0.16255132708	-1.45545731701	0.0	-1.26216840548	-0.369977873636	0.0	0.605873946587	0.209888801105	0.109795813881	0.924555610279	1.78961164186	-1.14182729002	0.435011013137	-0.49993983704	0.122731417336	1.02556785965	-0.0690702534247
('HBA2_AcK_K41', 'Data-Type: AcK')	-3.63326106066	0.502301523398	0.0	0.0	-1.69945858123	0.45538116611	-0.240872715505	-0.109137986588	0.0	-0.860047348573	0.410739423226	0.332212570974	-0.978254924712	-0.768914429957	0.904974876849	0.0	0.99086114578	0.0	-0.343789871098	-0.178555123051	0.494122180339	-0.627260212524	0.481718547307	-0.737813295435	-0.371720409523	0.487934726579	0.959960715498	0.210914265965	0.522511733421	1.10364530835	1.66167320057	0.0	0.587442407597	0.114132523807	-0.3064758101	0.0	0.635035453186
('HBA2_AcK_K91', 'Data-Type: AcK')	0.0193505854878	0.178653933753	-1.04742000618	2.18093147503	-0.804231120904	-0.470212421156	0.197193869097	-0.349038740835	-0.828682538479	-0.787602693918	-0.207395326594	-0.00475322791402	-1.39539409721	-0.229584011641	0.628569844283	-0.770044938135	1.70118928156	0.421087325034	-0.920225133078	1.10891085371	-0.0578176863876	-1.25390886693	-0.534996245819	-0.265844011228	-0.770044938135	-0.470212421156	1.18219298539	0.214781292019	-0.386573862505	1.10891085371	3.17865900995	0.247743409258	0.958888074108	0.360141537619	-1.3071124459	-1.03196991769	0.205860321784
('HBB_AcK_K145', 'Data-Type: AcK')	-0.316570867109	0.326179042187	-0.68682476025	2.39600402951	0.0415953399338	-0.365641904207	-0.480746407297	0.0668537191454	-0.715754065247	-0.781331369056	0.0289268795812	-0.549025833142	-1.64103126492	-0.795644200423	0.337030636348	-0.563774796735	1.91756238245	0.0289268795812	-0.958742287511	0.269727682231	0.288987972388	-1.36492002054	-0.781331369056	-0.795644200423	0.103911599715	-0.563774796735	0.978159056828	0.784461790026	-0.3928495506	1.55115406499	2.83074095896	0.444491075471	0.699596632861	0.365684224778	-1.34253827656	-0.89036503654	0.526517039355
('HBB_AcK_K60', 'Data-Type: AcK')	-1.68877378822	0.262419979999	-0.228340775689	2.80916207122	-1.73614362798	-0.0667815868327	0.0762038898347	0.114153980408	0.599144728692	0.829671435267	-0.392012024716	0.325550615176	-1.04600008116	-0.593152005862	0.38478722148	-0.270145526373	1.38443279668	0.170657290122	-0.0667815868327	0.293071563598	-2.68602478108	-0.843765939951	-0.119155019229	-1.21065787525	-0.270145526373	-0.338058879896	1.17884898588	0.370852224841	0.112765888732	1.08865161653	2.00761140924	-0.362783201009	0.275419880748	0.112765888732	-0.270145526373	-0.564077825331	0.356774110962
('HBB_AcK_K96', 'Data-Type: AcK')	-0.174773192703	0.712627536328	-0.769181054529	2.03315031944	-0.0884738117611	-0.810764425349	0.237698804945	0.453424554882	-0.869206170402	-0.164840754912	-1.0304556647	-0.947175081361	-1.38275144975	0.0450686425131	0.546890224775	-0.63263143064	1.74201449378	0.185642900266	-1.07950362134	0.566508952844	-0.289583719238	-0.735354766853	-1.50145273133	0.0858346838873	-0.477619768938	-1.26069796284	0.604625252397	0.582041093963	0.469601219359	1.34949558263	2.97398929347	0.340340156911	0.89991757219	0.632616616321	-1.22446109877	-0.869206170402	-0.153355025067
('HIST1H1B_AcK_K35', 'Data-Type: AcK')	-0.409469133077	-1.00207061026	-0.409469133077	2.0408148976	-0.0679107598079	0.271750825363	-1.17128346512	0.0303830905097	0.151243410652	-0.642715261157	-0.0658226433411	-1.48381139916	-1.2721609864	0.380563715331	-0.083820621573	-0.108987277519	2.54084283948	0.953937761362	-0.550724986476	0.382632844579	-1.51779936835	-0.0943321401434	0.0392640175711	-1.11264234651	-0.344413023136	-0.549153460679	0.526853598796	2.03320417979	0.0881388925408	1.40689351586	2.18749474965	-0.329657246432	-0.370692625234	-0.0907042445147	-0.909333562641	-0.706959398527	0.259915354056
('HIST1H1E_AcK_K106', 'Data-Type: AcK')	-0.766732231221	-0.313449072213	-1.17910951578	1.2546370245	0.479902822774	-1.22296331939	-0.675044633156	0.131033273038	-1.11829220134	-0.641816369027	0.818521267936	-1.14450446953	0.148074895928	-0.628516435985	-0.641816369027	-1.09345791335	1.78633170514	-0.573153749	0.819993552247	-0.257237845096	0.890066858773	-0.90376230239	-1.02413361273	-1.045373409	0.129859960693	-1.045373409	0.530373339591	1.0782275507	0.861910303032	0.995086255322	2.38219446276	0.826293671843	1.8204624533	-0.609282073865	0.469385979253	-1.21263707886	0.674300633118
('HIST1H2BK_AcK_K12', 'Data-Type: AcK')	1.72720620612	0.254582523429	0.134753204884	0.759186631761	-0.506223622945	-0.857659072007	-0.0167271073175	-0.767747103608	-0.338215990059	-0.00762958798136	-0.0167271073175	1.00177806132	0.107946911451	0.947486637544	-1.97595657369	-0.0817641124047	1.6710751612	1.49673698924	0.89001591019	1.17553402955	-0.408462281384	-1.149683313	0.146687913193	-0.313821653857	1.4349276589	-0.25773055863	0.0	-1.5045074844	-0.135237278838	-0.264606869782	1.00567649836	1.27725149695	-0.326131398671	-0.597873161656	-2.16991086908	-1.21750386628	-1.11672682118
('HIST1H2BK_AcK_K121', 'Data-Type: AcK')	-0.526037741107	-0.45301448936	-0.797823954782	2.67419776592	-0.975100842114	0.206215382018	0.801459244766	-0.538578560123	-0.343343310332	0.00165796992915	-0.481867002854	0.0297187416242	-1.46941672605	-0.137905110477	2.13205774008	-0.659514598969	2.69255800006	0.827105744597	0.0231773795119	0.458181167594	0.019316510036	-1.23123269948	-0.122923947508	-0.711917049743	0.568280131698	-0.491011656206	0.0263266833456	0.337163939563	-0.351240785192	1.0201371474	1.18366389968	0.12015062148	-0.422591722025	-0.529535755823	-1.97079366407	-0.676475117914	-0.231043335163
('HIST1H3A_AcK_K23', 'Data-Type: AcK')	-0.331467714099	0.145796091024	-0.471379926792	1.25767731577	-0.679858222492	0.153922528006	0.596826766424	0.0675915416248	0.349671097307	-0.987391476048	-0.816070155726	0.104262312713	-2.02403282114	-0.162420897642	-0.567905581818	-0.257341126719	2.97163667438	0.791742250653	-0.351549303387	0.378196804116	-0.817879480742	-0.817879480742	0.329357578914	-0.228860541127	-0.479333145557	-0.192651592328	1.40519103431	1.39320527041	-0.186511183891	1.4234067115	2.11511921753	0.559820398187	-0.732080063815	-0.656878538052	-1.3783409165	-0.954709037179	-0.948882387077
('HIST1H3A_AcK_K4', 'Data-Type: AcK')	-0.495008729148	0.0998971366507	0.134315040691	1.14974512629	0.0704986620403	-0.241640012842	-0.67120012854	-0.073140664025	-0.229522759808	-0.72526622386	-0.453928202012	-0.213098974702	-2.00123034084	0.340939527037	-0.388705527583	-0.187255956643	2.58255059665	0.976723781533	0.219072983188	-0.143546957498	-0.460387169505	-0.72731904618	-0.191190230369	-1.19231618692	0.669362534108	-0.709631364494	1.82021280062	1.49854975793	-0.836741862892	1.71924651345	2.35891228771	0.143075741741	-0.947373573211	-0.477613762506	-0.94916123568	-0.70276929944	-0.765054280954
('HIST1H4A_AcK_K16', 'Data-Type: AcK')	-0.643579343689	-0.516481093295	-0.874746256231	1.55466442048	0.0575415737585	0.0575415737585	-0.502017738265	-0.813295265509	-0.643579343689	-1.24379982672	-0.756026117005	-0.564159611286	-0.813681512985	-0.713023055524	2.50803864577	0.0177329528564	1.76494957908	0.340274989924	-0.138309532253	1.07742109094	-0.438632538009	-1.078174724	-0.833327036713	-0.945341058278	0.46334164142	0.157958261127	1.41850410993	1.17576139193	0.157958261127	1.36848512575	2.43615502547	0.0575415737585	-0.874746256231	-0.772333886686	-0.547795581198	-0.532049067275	-0.368771372236
('HIST1H4A_AcK_K91', 'Data-Type: AcK')	-0.525826576842	-0.012400729396	1.34134665586	1.44358794286	-0.723048071953	-0.344770128263	0.651891753212	0.310097965461	-0.401829756978	-0.744915862059	-0.522301188525	-0.197793469385	-2.33884708987	0.311440583221	0.0715731470062	-0.754114862631	1.6688656938	0.0494447433045	-1.204408806	0.0629794504275	-0.55360083088	-0.590722046978	-0.835453043941	0.899082409252	-0.142460299556	-0.428089103441	1.3658081881	0.61497492482	0.288710318704	0.879143529916	2.33557954604	-0.13663129625	0.404742034764	1.24676365045	-2.30018326284	-1.14735050619	-0.0412856052066
('HIST2H2BF_AcK_K121', 'Data-Type: AcK')	-0.838363280205	-0.27156322797	-0.339989395859	1.70609451039	-0.829915478505	-0.700299912706	0.504925420723	0.218469015592	-0.737592993799	0.104191005629	-0.376653622391	-0.313871271253	-1.36638428392	0.497596399571	2.51640459118	-0.72274886656	1.94477372622	1.33561317985	-0.404378746335	0.47828249303	-0.0289044378743	-1.20707457946	-0.823318207975	-0.679355757747	0.625957640254	-0.750709280552	0.786006626804	1.62798903719	-0.365535807612	1.3284451332	1.48918118885	-0.111043290303	-0.889365877427	-0.452663095516	-1.27579031239	-0.764513306856	-0.913894935266
