ptm	Channel 126: Normal Pool	Channel 127: H2228	Channel 128: H3122	Channel 129: HCC78	Channel 130: H661	Channel 131: H1781
EXOC2_S404	196.471172	142.970592	162.40986	139.711	1611.51398	254.2152
EPS8L2_T303	4477.31048	0	221.766364	965.445	83.783913	604.6032
ARHGAP21_S476	689.57494	156.2101302	124.45225068	326.7762	2876.940005	391.11708
INTS1_S1363	42.80319	15.555528	25.65108	15.8009	112.537067	31.31136
NUMA1_T2099	180.4497208	307.108932	342.287232	311.4593	1905.056974	541.8888
MLLT4_Y1714	46.368716	75.38478	90.708868	286.804	122.784959	104.69388
FSCN1_Y111	3.5314984	25.559826	16.383956	16.2546	218.980134	4.68768
SLC25A5_Y81	NaN	NaN	NaN	NaN	NaN	NaN
PRKCG_T514	NaN	NaN	NaN	NaN	NaN	NaN
APLP2_T754	130.189132	151.403856	145.8261288	1509.6153	1067.272136	295.224204
USP25_Y740	NaN	NaN	NaN	NaN	NaN	NaN
SCAF1_S448	NaN	NaN	NaN	NaN	NaN	NaN
LUC7L2_S281	NaN	NaN	NaN	NaN	NaN	NaN
S100A11_T10	94.5652806	297.022554	2020.13536	535.495	733.271353	1043.43
UTP14A_S437	NaN	NaN	NaN	NaN	NaN	NaN
SRSF10_S199	NaN	NaN	NaN	NaN	NaN	NaN
UQCRFS1P1_T46	293.963641	508.071552	364.204504	331.2896	3795.91936	777.60684
MAP7D2_S315	123.455198	67.59516	71.986352	3.91007	12611.2006	0
EIF4B_Y211	80.6321812	33.837822	34.2246864	40.6609	213.310775	75.42792
COX7C_Y19	24.8038312	101.320122	141.097644	170.7265	801.84021	220.4394
ICK_Y159	36.390132	31.81683	38.115512	70.3941	314.89914	121.4544
CDK2_T14	NaN	NaN	NaN	NaN	NaN	NaN
HADHA_Y740	42.561272	55.32306	132.79332	126.456	711.9454	155.0208
SEPT9_T49	643.2660342	933.444312	725.695188	1487.9998	5937.267583	4900.06296
FAM83D_T340	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_S1729	NaN	NaN	NaN	NaN	NaN	NaN
SYNPO_T856	1083.529964	527.8552944	68.8452228	668.45	1231.481614	192.90732
ABL2_Y668	32.438546	26.3949444	17.7161928	43.6689	151.622875	38.64132
MYBL2_S393	73.4525904	91.269483	86.525096	80.8544	1965.936034	180.91896
POGZ_T1368	103.4635174	199.8930378	896.12668	233.39013	4253.01368	866.27184
SRSF9_Y221	NaN	NaN	NaN	NaN	NaN	NaN
ACTR2_T392	55.94281	145.01142	117.25396	150.456	958.38122	143.406
FAM83H_Y24	NaN	NaN	NaN	NaN	NaN	NaN
TJP3_Y725	42.846064	94.870572	45.053356	59.7562	99.823598	153.3228
SART3_S769	1332.073064	977.362128	1579.538012	585.6466	7040.471328	2421.5274
PSAP_Y418	34.6473136	56.552094	113.788692	118.4453	315.613523	103.38036
RPGR_S961	2742.831946	934.07439	691.940464	802.05	6840.491455	2697.06768
SH3BGRL3_Y7	58.5764182	55.91415	86.797812	169.6868	663.950441	148.54152
KRT4_Y436	NaN	NaN	NaN	NaN	NaN	NaN
TJP1_Y1602	6.7154652	8.6973564	12.371284	37.0748	86.829251	16.77528
TRIM33_S1119	567.327198	842.39616	763.2916	393.8147	2394.13593	798.5172
BRWD1_T687	165.1566814	826.300386	282.129052	671.6705	3417.14402	1303.0794
TPI1_Y105	3.0343346	79.817784	150.77564	130.0171	391.068046	142.06188
SRSF9_Y70	0	36.218028	56.535152	70.7578	250.42462	109.33644
FIP1L1_S554	5.226166	239.3206902	207.2862232	192.97008	2363.330483	294.696516
SPTAN1_S1226	76.492648	33.619968	51.025848	49.0691	222.726005	75.76116
ARHGAP31_S916	NaN	NaN	NaN	NaN	NaN	NaN
NUMA1_S395	187.0908452	557.9493222	442.2783736	604.33822	300.1986115	664.2522
EIF1AX_Y95	0	4.5798474	15.40422	20.0859	141.00408	19.53264
EPS8L2_S123	40.752804	12.53943	34.361752	35.4555	68.827298	71.03472
IRS1_S345	NaN	NaN	NaN	NaN	NaN	NaN
MSANTD4_S191	586.788696	481.711788	633.606268	438.3831	2127.928127	558.68736
PSMD3_S63	0	3.203628	5.9817024	5.6999	66.775005	17.18508
PRPF40A_S194	108.758534	154.700964	291.48944	194.2021	1397.71984	449.568
SPTBN1_S2128	758.879888	189.472902	300.461576	240.4958	892.739422	466.7316
TUBAL3_Y110	NaN	NaN	NaN	NaN	NaN	NaN
MAPK9_T183	NaN	NaN	NaN	NaN	NaN	NaN
PPP2CA_S26	956.24928	30.979044	87.924404	164.3112	513.972669	118.28316
IWS1_S362	NaN	NaN	NaN	NaN	NaN	NaN
AP1B1_Y6	165.781924	68.48208	286.2648	1312.959	567.063597	833.5092
NSRP1_T275	693.1552294	3337.18014	1610.95174	4678.408	17380.99102	3815.88
C9orf129_Y80	NaN	NaN	NaN	NaN	NaN	NaN
EPHA2_S892	NaN	NaN	NaN	NaN	NaN	NaN
GNL3L_S465	99.061638	245.805318	100.241516	342.396	4658.3921	301.0254
TRIM2_T371	242.7231	191.36382	192.48576	171.453	992.80678	316.9476
MYO9B_S1261	NaN	NaN	NaN	NaN	NaN	NaN
PKMYT1_T453	NaN	NaN	NaN	NaN	NaN	NaN
ALK_Y1283	72.2829256	5294.87022	2543.33074	78.27507	361.2082216	93.48468
RPL15_T197	1.3394148	90.173202	95.09506	105.921	436.47444	23.66364
STAT3_Y704	1342.253408	247.1270568	348.510516	883.2497	114.7844511	912.93684
PPP1R7_S24	991.703168	1823.370492	2230.373644	2149.7489	4775.683041	1975.72164
TNK1_Y661	751.815378	224.8707	369.58238	1975.352	43.512545	678.0372
PHRF1_S915	NaN	NaN	NaN	NaN	NaN	NaN
ZNF609_T823	29.8709172	60.303492	118.534484	114.3051	869.63873	441.1404
PCNP_S77	200.25941	29.362866	102.00112	139.0809	211.000872	96.90132
SRSF10_S131	NaN	NaN	NaN	NaN	NaN	NaN
SRSF1_Y77	0	23.2113576	56.182164	40.7441	155.90668	50.139
PDZK1IP1_Y99	NaN	NaN	NaN	NaN	NaN	NaN
NAV2_S311	270.646102	66.787698	201.646744	427.565	79.694562	630.2136
HERC1_S2706	NaN	NaN	NaN	NaN	NaN	NaN
ATXN7L3B_S92	418.833972	559.624974	644.83008	455.2241	8170.68839	1163.6652
INA_S78	41.775863	23.6797494	18.149302	14.41282	678.30098	29.183724
POM121_T447	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_T983	96.687078	193.76694	165.94264	212.089	1212.04397	258.162
NUCKS1_T202	NaN	NaN	NaN	NaN	NaN	NaN
MDH2_Y161	22.4435884	72.2827602	367.425708	211.5747	1014.348516	508.03896
URI1_S372	358.903492	326.412552	145.207524	498.2461	2253.09584	360.88056
TAF4_S1036	94.523978	113.440602	103.153348	171.605	1560.44349	402.9276
TUBA3E_Y108	NaN	NaN	NaN	NaN	NaN	NaN
C9orf142_T145	515.435496	222.374556	275.116388	167.816	1351.722605	472.488
PARD3_S1337	2371.606544	514.217178	438.805032	643.3033	2199.346483	885.22344
UBXN7_S288	705.9253182	3163.1432028	1030.8070416	1193.86713	2765.6897138	2273.64036
CHD8_T2215	NaN	NaN	NaN	NaN	NaN	NaN
KIF13B_S1415	13.0760462	13.880298	36.948088	13.2939	25.3217057	62.74152
KRT18_Y36	123.1537608	98.5963428	617.365224	331.8023	387.55300464	573.56484
THOC2_S1234	132.020298	414.81636	463.42812	394.401	1405.89965	630.012
TAF15_Y446	NaN	NaN	NaN	NaN	NaN	NaN
ARHGAP17_S762	NaN	NaN	NaN	NaN	NaN	NaN
DPYSL3_S265	265.17084	60.904272	107.16718	48.1197	159.745069	42.93648
TUBA1C_Y108	NaN	NaN	NaN	NaN	NaN	NaN
RAI1_S1164	118.832372	66.29784	171.803656	94.9163	322.415812	166.614
SRPR_T263	142.252246	17.025558	30.474128	27.6714	345.51041	52.87572
ROBO1_Y1224	290.707642	135.547368	340.56208	86.4559	2225.53711	294.7788
NDC80_S62	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_S2102	NaN	NaN	NaN	NaN	NaN	NaN
CSNK2A2_Y13	34.684484	41.42646	30.232732	81.0261	163.77902	47.604
G6PD_Y401	392.4929624	2045.619306	2459.875816	3200.3662	1019.4126577	1454.17296
M6PR_Y255	0	14.451666	19.406684	32.103	75.97556	22.1982
YAF2_S57	10.6578168	36.220992	31.574852	18.4635	403.606174	25.3128
SUN2_T107	364.1860926	207.2529918	178.7297492	329.0389	1335.567965	626.30688
CERS2_T346	NaN	NaN	NaN	NaN	NaN	NaN
PRKAR2A_S58	NaN	NaN	NaN	NaN	NaN	NaN
PDCD4_S457	334.017366	118.751748	67.907212	131.2881	793.273154	408.37956
ATF7IP_T918	233.103998	1071.90096	190.221324	194.1255	1646.6819	374.4732
HSPA5_Y175	NaN	NaN	NaN	NaN	NaN	NaN
HSPA2_T229	NaN	NaN	NaN	NaN	NaN	NaN
PI4KA_Y1154	4.6216232	19.164882	23.448472	10.2653	64.626593	5.503992
CCT7_S208	NaN	NaN	NaN	NaN	NaN	NaN
ERCC5_S382	NaN	NaN	NaN	NaN	NaN	NaN
PPA1_Y17	0	9.9925902	10.8478908	18.9901	69.930589	35.95296
EML4_S144	NaN	NaN	NaN	NaN	NaN	NaN
UVRAG_S498	NaN	NaN	NaN	NaN	NaN	NaN
NUCKS1_S214	NaN	NaN	NaN	NaN	NaN	NaN
PDLIM5_Y125	0	18.425478	4.504976	40.08	35.54741	11.249532
STAT6_Y641	2312.2472	0	82.2767004	610.6228	595.050569	129.88206
PDLIM2_S263	NaN	NaN	NaN	NaN	NaN	NaN
LUC7L2_S383	NaN	NaN	NaN	NaN	NaN	NaN
MYL12A_S19	NaN	NaN	NaN	NaN	NaN	NaN
AAAS_T521	NaN	NaN	NaN	NaN	NaN	NaN
GAB1_Y659	892.2266028	544.923078	164.47162196	754.1666	419.0589514	858.78396
PLEKHA5_S549	151.982898	38.4412902	77.973692	45.8299	596.025332	107.38488
KRT18_Y256	33.0972924	31.517637	478.09632	179.9518	95.8923309	388.36524
SRRM2_S536	NaN	NaN	NaN	NaN	NaN	NaN
CD2AP_S510	NaN	NaN	NaN	NaN	NaN	NaN
MICAL3_S1221	99.0990218	243.424086	310.978136	717.758	2478.84807	243.45336
CGN_S181	70.08929	22.847424	202.14856	41.1261	301.71117	72.5784
FOXK1_T436	897.260282	668.31132	1286.389192	647.8306	11201.50051	1326.0942
ZDHHC5_Y533	234.358984	155.573976	50.8834	394.9266	416.615756	80.40552
CTTN_S405	NaN	NaN	NaN	NaN	NaN	NaN
PKM_T459	6.1796372	175.90998	236.4892	66.546	310.90757	122.7396
PANK2_S189	687.702064	505.578942	332.24024	403.0107	1919.75404	1572.27264
USP8_T577	336.272228	427.202004	493.192096	533.1956	4243.74803	1091.202
CPD_T1368	NaN	NaN	NaN	NaN	NaN	NaN
WDR1_Y398	2.0185894	65.196828	87.596008	194.9111	413.636898	197.54292
AKR1C1_Y5	24.61569	264.60882	24.610328	71.192	91.624398	39.00012
PALLD_Y1348	5.4112808	22.436226	0	43.7277	2.8445684	0
CHD8_Y2516	436.30406	490.3106484	641.79262	653.4928564	4143.810031	1845.48756
ACIN1_S1331	NaN	NaN	NaN	NaN	NaN	NaN
LBH_S63	3530.555754	20.1707496	179.9879896	306.92393	228.35778064	1084.07784
TRAK2_S780	NaN	NaN	NaN	NaN	NaN	NaN
EPB41L4A_S452	NaN	NaN	NaN	NaN	NaN	NaN
MAF1_S85	732.143002	448.312638	396.610148	1067.9424	4654.747057	4914.60312
TNKS1BP1_S1631	910.65734	3.633294	24.1395536	22.9691	147.431311	34.88616
PAICS_T309	51.982882	109.39326	101.757752	217.515	1932.73426	195.9528
FOXK2_S392	NaN	NaN	NaN	NaN	NaN	NaN
PAFAH1B2_S2	127.881308	100.885554	104.2231232	97.63	564.916293	137.41932
PEAK1_S792	NaN	NaN	NaN	NaN	NaN	NaN
LMO7_S1197	2347.5790814	1248.8673324	1934.552068	1578.67073	1008.75729316	4564.36572
RAD18_S471	403.3496486	708.702318	541.956988	910.0461	8490.16634	1543.24236
SYNE2_Y6487	NaN	NaN	NaN	NaN	NaN	NaN
VDAC2_Y184	16.1685226	21.698874	31.6361	73.6069	107.174347	43.78296
FANCD2_S319	105.9673978	182.649774	425.63474	319.7474	904.136864	960.1068
SUB1_S9	36.41865	11.616144	18.255732	15.3258	99.826645	22.20912
RB1_T778	NaN	NaN	NaN	NaN	NaN	NaN
TRA2B_S22	NaN	NaN	NaN	NaN	NaN	NaN
TMEM154_S112	NaN	NaN	NaN	NaN	NaN	NaN
DARS_T52	101.534168	126.04638	304.413	314.192	539.409856	322.14
SRGAP1_T501	32.522548	420.36132	61.51712	89.1823	579.8441	224.0352
EIF3A_Y844	48.513386	29.7376068	36.222856	74.2458	124.2446105	73.06044
HADHA_T185	77.501448	47.25072	82.476464	60.5403	350.53796	143.8944
ARPP19_Y65	126.629814	48.1559256	446.74732	229.729	299.7392901	201.18876
RSRC2_S32	NaN	NaN	NaN	NaN	NaN	NaN
FRS2_S226	1149.448836	1144.991832	1743.32688	891.6728	9679.29964	3653.2848
MAP1B_T1853	217.8814	10232.30256	561.982996	495.0829	7605.88262	1302.7674
YRDC_S37	65.900636	34.536414	117.780368	38.5753	701.4471	71.2326
RPS6_Y48	23.88528	73.879752	85.98442	101.79	860.916	66.1224
EEF1A1_S175	8.6852248	41.722176	96.547264	100.14	741.00547	97.8018
ABLIM3_S503	NaN	NaN	NaN	NaN	NaN	NaN
PML_S408	306.31824	395.00886	121.98328	300.212	680.48928	180.5484
EXOC1_S487	415.8849198	39.8135766	87.894418	60.0802	837.571548	164.46348
AAK1_T389	773.7987208	1015.07367	685.061432	1070.068	5594.43881	1791.83904
VCL_Y692	443.783536	334.708788	360.647248	509.7988	1360.098254	682.13436
NUMA1_S2003	283.785334	270.66165	136.301624	451.642	1328.19838	646.986
RANBP2_T779	NaN	NaN	NaN	NaN	NaN	NaN
SYNPO2_Y925	821.78206	5.652006	47.388784	40.7239	513.24222	83.12904
ZNF185_S519	878.0379278	260.5813596	658.5910556	995.547	3425.570637	618.32322
NONO_T15	25.0098204	743.51655	92.4827632	667.0262	3712.93293	677.24748
YWHAG_Y154	0	14.817378	20.129132	34.613	156.034377	27.95112
MKI67IP_T227	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H2BN_S39	NaN	NaN	NaN	NaN	NaN	NaN
RANBP9_S489	NaN	NaN	NaN	NaN	NaN	NaN
ACTG1_Y198	NaN	NaN	NaN	NaN	NaN	NaN
MYL12B_S29	NaN	NaN	NaN	NaN	NaN	NaN
FOXO1_S256	315.7346702	366.561528	243.720756	57.169826	12374.29358	915.34776
MISP_T377	854.5893224	618.2138262	2880.548308	3098.5338	3489.33147481	3029.3046
FAM117B_T396	8.9762248	33.797808	51.366656	4.190606	768.70824	110.5458
ATXN2L_S559	2126.481918	2808.768594	3064.791224	2581.9522	14784.06062	4558.79736
CPNE8_S260	45.925038	72.435486	60.527292	61.5125	682.21499	294.2682
RBPMS_T118	467.53903	298.792518	284.261944	339.0153	1568.37677	639.3252
HIST2H2BF_S65	NaN	NaN	NaN	NaN	NaN	NaN
FANCA_S1449	40.646492	9.1243776	6.9253856	22.4202	51.196802	19.43844
PCM1_S121	279.2708764	417.8771688	205.883992	659.8581	4425.93093	374.413908
MATR3_Y250	0	40.587762	122.351	145.926	127.174855	188.48268
LMO7_T956	NaN	NaN	NaN	NaN	NaN	NaN
VCL_S288	492.474238	90.039708	145.219472	329.2846	1211.238454	317.09712
TOM1L1_Y109	8.9217496	46.90986	46.975128	251.628	285.729101	75.07956
RB1_T252	264.137887	270.5070774	562.997416	1188.599	6054.20341	461.8707
TUBB1_Y281	NaN	NaN	NaN	NaN	NaN	NaN
NEBL_S949	5333.220244	883.8993534	1205.067624	1080.50723	14256.45041	2255.27232
PAPOLG_S708	133.287894	105.07323	124.741876	73.9063	471.877256	125.07564
HEXIM2_S42	NaN	NaN	NaN	NaN	NaN	NaN
MTDH_S295	292.706424	269.24406	163.736552	211.0785	1287.596828	316.85856
MKI67IP_S230	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_T1954	NaN	NaN	NaN	NaN	NaN	NaN
ZC3HAV1_S322	66.613004	56.348034	80.302856	51.689	226.163852	128.83164
PRKD1_S205	132.10236	29.537742	200.123432	21.55287	521.582967	74.10216
GTF2F1_S380	NaN	NaN	NaN	NaN	NaN	NaN
MST1R_Y1238	0	1.8390366	8.3092192	46.0461	2.948665	7.232556
CENPF_T3045	88.141184	91.90908	98.936864	2.709212	6010.01083	935.676
RBM12B_S710	605.2811058	813.999216	938.2544	821.6438	6402.876606	1657.03308
ZBTB5_T218	NaN	NaN	NaN	NaN	NaN	NaN
CARD11_S915	19.850468	38.3439	17.847528	69.3148	97.88626	12.04584
RPS6KA3_Y234	13829.6326816	10378.2634746	8327.1435316	7707.14543	25258.8079748	11991.569016
PLEC_S4389	484.476976	294.911958	365.205004	503.6528	2041.98306	789.252
SNRNP70_Y146	85.485324	49.563552	52.42272	51.2981	222.98223	74.62212
IDH1_Y135	28.6922896	57.6807054	87.991104	78.3881	327.339764	186.52164
HIST1H2BJ_S65	NaN	NaN	NaN	NaN	NaN	NaN
FASN_Y45	49.650808	23.55411	73.362692	63.7506	191.644389	215.73
KRT7_Y40	1703.84859762	1504.0194648	8487.97346	7506.3775	1171.08958371	4332.89244
PARP4_S1335	51.115702	86.713188	70.790972	91.1614	359.03632	139.5468
PRPF4B_S257	NaN	NaN	NaN	NaN	NaN	NaN
SASH3_S7	10243.18448	22.7009226	435.182932	36.04298	194.9436806	94.284324
KDM1A_T59	778.7678174	1264.9803888	875.6643496	1438.619	9220.87849	3408.52596
MID1_T518	0	836.074518	16.95997024	242.7522	7550.62112	137.60592
PRRC2B_S1139	52.33538	48.201594	51.645172	34.2812	364.14974	125.3988
EIF4EBP1_S112	291.177704	539.713962	382.116876	347.7191	820.389238	350.96424
HSPB1_S15	59.469148	0	3.5294044	10.5618	28.209403	29.322
ACACA_Y1370	38.489212	10.4598306	39.871984	84.6167	182.093983	65.01096
ACLY_S451	393.8342202	216.082896	87.1994504	332.42081	3481.048197	1522.77528
TNS3_Y855	32.2833654	339.228204	63.3820868	201.5167	268.299984	97.396524
SRCIN1_Y268	NaN	NaN	NaN	NaN	NaN	NaN
ABCC5_S64	29.625352	42.941064	21.592936	19.9581	65.325741	351.6828
EEF1A2_Y29	NaN	NaN	NaN	NaN	NaN	NaN
KARS_S81	21.250954	72.902088	76.49098	92.9685	640.11653	108.71292
RRP12_S1284	211.826466	714.36903	1447.216	1.16381	2660.62655	367.34808
CFL2_Y85	NaN	NaN	NaN	NaN	NaN	NaN
RITA1_T93	145.421624	192.867138	177.741232	369.228	2503.0274	688.956
RGPD1_S1471	NaN	NaN	NaN	NaN	NaN	NaN
DYRK3_Y369	28.085768	117.49524	0	31.3168	617.71	27.375
NSRP1_S299	NaN	NaN	NaN	NaN	NaN	NaN
HIST3H2BB_S65	NaN	NaN	NaN	NaN	NaN	NaN
RABL6_Y726	186.0421394	91.4928432	193.849572	124.40367	531.065231	296.5758
AGTRAP_Y133	123.84669	43.229484	48.102068	75.7269	272.201529	86.06928
NCOR2_S1483	68.113594	45.677976	184.80424	86.6154	185.023258	232.0476
EVPL_S9	6060.26318	22.641198	235.75144	691.4331	180.871305	423.18612
MEX3D_T510	0	541.427496	72.4545976	143.1954	936.194905	154.04448
ABLIM1_S706	1161.48188	0	51.264344	19.7598	365.02783	106.47144
PDS5B_S1358	NaN	NaN	NaN	NaN	NaN	NaN
CASKIN2_T848	68.200312	48.250956	68.33328	55.4602	1007.96976	379.54068
HNRPDL_Y295	2.6080778	21.61782	39.159976	103.297	148.415769	64.95984
CEP170B_T1285	0	51.075762	14.4660584	50.9477	167.951471	162.06144
OGFR_S420	61.0047938	92.6719566	176.722636	116.29469	822.778086	214.80816
HIPK1_Y352	683.1284558	995.620938	1543.608984	1474.3472	8409.242452	2735.64624
NCL_S153	NaN	NaN	NaN	NaN	NaN	NaN
ACTA2_T320	NaN	NaN	NaN	NaN	NaN	NaN
PCM1_S119	NaN	NaN	NaN	NaN	NaN	NaN
ACTB_S33	656.4584416	436.3750824	668.356736	635.3787	6950.310598	863.00304
CDC5L_T438	NaN	NaN	NaN	NaN	NaN	NaN
TUBB3_S115	NaN	NaN	NaN	NaN	NaN	NaN
KIF23_S912	10.8271982	35.120664	26.537436	36.0041	239.406668	48.105
SNRNP27_S53	NaN	NaN	NaN	NaN	NaN	NaN
PPM1G_Y160	0	2.9811456	18.797568	14.2372	70.217838	14.592
CNN3_S215	164.4247388	87.9739938	67.1250124	124.1776	1276.379159	172.71744
NUMA1_T2015	6649.588038	10650.885138	6267.503896	9445.4482	29674.043547	17145.72192
CLASP2_S455	161.8297948	171.883044	306.17446	184.8233	3428.927877	330.32808
PLEKHG2_S1261	NaN	NaN	NaN	NaN	NaN	NaN
CUL4B_T85	278.548692	306.852774	334.272676	205.8086	4329.04187	619.3884
HIST2H2BF_Y43	NaN	NaN	NaN	NaN	NaN	NaN
STMN1_S16	NaN	NaN	NaN	NaN	NaN	NaN
YWHAH_Y49	NaN	NaN	NaN	NaN	NaN	NaN
TNK2_Y827	445.0420916	838.2421938	672.223944	482.1456	4085.873542	439.139496
TANK_T213	135.556142	431.61768	161.679176	670.769	1158.79903	899.4528
PELP1_S1033	367.676075	146.0624202	224.795298	214.0553	851.17114	400.73424
CASK_Y321	246.290178	215.46741	116.832416	186.6703	689.355219	278.40408
CTNND1_Y217	3.4013826	6.656973	7.0248092	26.4261	36.8133	21.93024
SRRM2_S436	NaN	NaN	NaN	NaN	NaN	NaN
TMPO_T211	0	54.580806	5.2362516	28.7173	96.845848	127.3896
HSPA8_T265	NaN	NaN	NaN	NaN	NaN	NaN
CRK_T228	315.5743874	145.0289646	110.81185824	392.1094	1159.90426	208.35132
CCDC9_S80	NaN	NaN	NaN	NaN	NaN	NaN
KIAA1217_T1633	16.4700374	136.090692	44.05274	151.5805	182.50145	544.4616
TARBP2_S142	NaN	NaN	NaN	NaN	NaN	NaN
RPS10_Y82	46.779996	22.364862	25.078504	47.4373	135.184587	50.0094
SIPA1L1_S1585	NaN	NaN	NaN	NaN	NaN	NaN
TCOF1_S1410	1006.113779	7144.62681	6412.173528	16070.8891	21983.778417	3602.86764
CHD3_S333	NaN	NaN	NaN	NaN	NaN	NaN
ABI2_Y198	0	37.79385	22.273392	51.0748	308.1902	11.057532
HDAC1_S421	NaN	NaN	NaN	NaN	NaN	NaN
HNRNPK_Y280	72.492756	313.2420294	289.254352	322.0621	1535.3518605	550.92192
DDX3X_Y104	12.160017	186.54162	161.3146228	586.6106	809.618093	249.376212
MAP2K4_S257	2858.118774	237.8351676	192.850464	533.7012	1166.523452	686.48436
PSMB5_Y236	NaN	NaN	NaN	NaN	NaN	NaN
VDAC2_T199	102.775768	32.213892	61.779628	45.3175	296.07145	90.0528
HGS_Y286	129.3169274	379.159212	280.913024	1968.8411	1821.729557	951.07812
PPIB_S150	201.5996396	282.509328	653.548292	592.7086	4837.864001	658.39884
KIAA1522_S979	2347.10706	2032.838538	3868.8944892	2885.2377	7037.7280585	6462.42312
MYO18A_S132	193.79145	55.007052	98.4956	37.4264	107.450793	186.8868
SRSF12_S167	NaN	NaN	NaN	NaN	NaN	NaN
ADAM9_T761	NaN	NaN	NaN	NaN	NaN	NaN
SEC23A_S713	143.888054	174.911454	246.75984	194.5024	922.05267	437.70396
RSF1_T1305	1382.7576398	1329.050646	1534.874648	1443.03687	10361.768085	2512.7388
TUBB2B_Y159	NaN	NaN	NaN	NaN	NaN	NaN
PML_S403	NaN	NaN	NaN	NaN	NaN	NaN
LTK_Y676	NaN	NaN	NaN	NaN	NaN	NaN
PRKAB1_T19	10.0579785	586.603872	395.548516	435.9965	1636.765577	789.3348
CECR2_S605	10.881266	6.4619988	2.8437748	.00409261	972.931476	1.4565528
KRT6C_Y341	NaN	NaN	NaN	NaN	NaN	NaN
ZFC3H1_T766	488.338546	483.682392	436.590244	793.536	3999.17088	710.1936
AHNAK_S216	5538.092392	456.60037188	427.5104368	513.479	3797.8117686	596.036844
SRSF10_S156	NaN	NaN	NaN	NaN	NaN	NaN
EPPK1_T2637	25.924608	26.90058	97.41448	36.1374	262.822032	188.2524
KRT18_Y13	53.5385486	54.89607186	2232.6404	955.6432	34.629155	1407.555
RAB5A_Y82	47.568994	56.021994	20.000256	71.6465	295.7252	48.1236
SRRM2_S790	NaN	NaN	NaN	NaN	NaN	NaN
SRRM2_S1732	253.80244	33.168414	72.04296	69.3694	503.14834	104.31204
HSPD1_Y227	120.43908	164.5838064	345.1327236	196.52383	2150.135771	243.5013
GSK3A_S282	NaN	NaN	NaN	NaN	NaN	NaN
EPB41L2_S550	1611.102294	153.177354	349.153272	301.48	5063.5877	403.0674
TUBA1A_T349	40.98735	25.165842	23.290596	15.6362	233.802127	33.54936
DISP2_S1252	293.289879	298.3871568	815.953512	119.68361	11682.126811	488.821908
YWHAZ_Y128	166.015888	84.899448	256.1918	157.703	517.98446	251.9052
SMARCC1_T335	NaN	NaN	NaN	NaN	NaN	NaN
TMPO_Y394	103.565736	35.043258	43.267652	81.6332	166.576997	96.7506
TAF1L_S1137	NaN	NaN	NaN	NaN	NaN	NaN
HSP90B2P_Y306	NaN	NaN	NaN	NaN	NaN	NaN
RBMXL1_Y246	NaN	NaN	NaN	NaN	NaN	NaN
ERBB2IP_Y1104	462.1472656	475.0850364	214.79354252	3841.1937	1483.5065461	996.4104
HIST1H2BC_Y84	NaN	NaN	NaN	NaN	NaN	NaN
PEAK1_Y797	NaN	NaN	NaN	NaN	NaN	NaN
KIF13B_S1778	NaN	NaN	NaN	NaN	NaN	NaN
STK10_S13	NaN	NaN	NaN	NaN	NaN	NaN
EPS8_T317	624.42004	310.78167	345.595088	1977.993	462.25206	343.05576
TNS3_S352	NaN	NaN	NaN	NaN	NaN	NaN
ACTA1_Y93	NaN	NaN	NaN	NaN	NaN	NaN
KRT6C_Y448	NaN	NaN	NaN	NaN	NaN	NaN
POTEE_Y791	NaN	NaN	NaN	NaN	NaN	NaN
NUP35_S279	NaN	NaN	NaN	NaN	NaN	NaN
OTUD4_T509	40.4215878	137.450028	63.7214332	138.6613	479.402792	226.68828
SLITRK6_Y833	101.17197	20.371686	49.505204	25.7581	198.230618	48.3186
LYN_Y508	10.6823966	29.387148	11.6406232	37.5323	57.759486	19.510668
TJP3_S368	1928.3998864	907.4586162	1335.1351876	1371.62245	1600.29004526	5556.44844
TANC1_S1503	90.636218	308.558328	269.472988	476.5623	1526.039536	820.78812
EFNB1_Y313	3.2552424	7.3222542	1.15719396	70.5645	30.002701	6.894696
FYN_Y420	NaN	NaN	NaN	NaN	NaN	NaN
ENO3_Y131	NaN	NaN	NaN	NaN	NaN	NaN
DISP2_S1263	37.8760362	45.633516	89.855688	15.644878	1354.70174	55.30416
SRRM1_S655	368.865198	217.97484	266.50536	277.224	2086.06484	504.432
RNPS1_S274	NaN	NaN	NaN	NaN	NaN	NaN
SRSF9_Y214	NaN	NaN	NaN	NaN	NaN	NaN
RFC1_S156	NaN	NaN	NaN	NaN	NaN	NaN
PABPC3_Y508	NaN	NaN	NaN	NaN	NaN	NaN
ACTG1_Y188	NaN	NaN	NaN	NaN	NaN	NaN
NUCKS1_S240	NaN	NaN	NaN	NaN	NaN	NaN
PKM_T195	96.169486	105.267942	109.613272	145.212	261.847823	135.5424
SPATS2L_Y441	0	10.4599788	1.6758752	21.842	74.95066	19.04028
THRAP3_S134	NaN	NaN	NaN	NaN	NaN	NaN
ABCC5_S60	NaN	NaN	NaN	NaN	NaN	NaN
MYO9A_S1299	NaN	NaN	NaN	NaN	NaN	NaN
