ptm	Channel 126: Normal Pool	Channel 127: DMS53	Channel 128: H526	Channel 129: H69	Channel 130: H82	Channel 131: H446
IRS2_S384	NaN	NaN	NaN	NaN	NaN	NaN
SPEN_T1140	712.866798	1181.9561	439.839729	148.014652	84.3009	675.198034
HM13_T356	174.592908	54.8379	38.514588	27.81882	16.5194	50.498971
PUF60_T314	NaN	NaN	NaN	NaN	NaN	NaN
RTN4_S107	5817.7429632	376.443054	29.37927153	12.0576290272	4.913142952	53.7994229578
EIF3CL_T912	NaN	NaN	NaN	NaN	NaN	NaN
BDP1_T218	116.708256	296.3883	176.19273	473.66512	60.6206	175.96364
HNRNPH3_T17	205.385660613	303.197089	1873.430769	507.2063452	2911.3907	197.93093474
TBCB_T33	45.7917516	11.44741	561.665979	665.414512	117.53	16.7836027
ARHGEF12_T1293	2058.694596	437.50356	284.461464	51.06288156	16.44273	290.2079359
MATR3_S11	21.273273	40.65568	82.31706	43.23598	33.4356	11.346708
ZNF318_S1888	37.1617848	40.13945	30.906162	26.359244	16.0382	32.914912
ZC3HAV1_T393	341.61372	1046.91834	133.872312	167.537036	63.92345	307.501201
CLASP1_S1196	128.776662	282.81812	214.854465	5.28623144	.376626	276.658558
KIAA1211_S878	90.5483124	195.07748	107.5158	16.6070208	15.60789	134.360863
NES_S1175	198.356634	196.62812	34.2271272	9.8316696	11.45544	31.4057091
PPFIA3_S786	10.5872508	5.636163	62.312565	181.013472	6.40666	10.8111944
FLNA_S2158	20094.896178	24.7559936	342.3289842	76.4746636	56.826762	456.1270365
ZC3H7A_T210	405.564894	410.00765	196.628376	244.327724	65.5886	212.85189
FAM193B_T669	433.954962	17.442035	255.132024	6.9649244	5.97194	21.0721199
SRRM2_S864	NaN	NaN	NaN	NaN	NaN	NaN
HIVEP2_S1089	734.92461	124.465406	67.6083576	7.0096796	1.09162	265.297833
CTDP1_T391	53.095014	276.2578	8.5890777	52.92628	24.5338	55.723139
PDHA1_S293	NaN	NaN	NaN	NaN	NaN	NaN
MYH9_T391	51.792048	32.15706	7.5344262	373.72368	1.03079	25.344769
ZNF337_S148	204.772806	43.29156	154.981071	62.067352	19.49977	55.0729
PDPK1_S241	17376.432444	4639.884652	3068.115792	2024.15412192	449.17642	3595.32476842
HAX1_S192	862.552152	145.653417	981.047865	538.088484	151.82346	157.224409
MCM7_S401	77.751954	17.14427	92.426838	100.54676	31.5792	31.096982
STIM1_S512	567.246078	608.8134	421.836345	25.4141308	23.07513	264.727523
EPB41_S95	210.809466	820.2207	3.0797676	20.8114492	21.2426	608.00075
ZNF629_S496	271.428948	76.338587	80.53395	48.1009028	19.35468	54.6647057
SRRM2_S994	NaN	NaN	NaN	NaN	NaN	NaN
NCK1_S85	4945.700214	141.324287	466.491858	48.5799048	17.016964	597.707992
MSANTD3_S274	183.732948	92.34771	87.287718	150.79794	51.9714	86.458033
SPEN_T3236	57.438234	721.3583	42.176064	184.963	44.8762	395.61538
LSM14A_S183	NaN	NaN	NaN	NaN	NaN	NaN
SON_S1952	77.324247	42.38195	148.567755	276.026068	221.8672	26.5475774
HMOX1_T252	458.86365	68.93367	114.836106	1294.79872	0	119.715773
CASC3_S66	392.728392	1576.4697	128.03553	45.6313452	45.94275	1548.77471
HNRNPC_Y105	449.4873222	266.806605	1596.5867862	636.1543792	616.04691	275.5017489
TMEM163_S12	2848.705146	117.113919	114.694398	63.653838	68.63721	75.6875949
CD46_Y387	NaN	NaN	NaN	NaN	NaN	NaN
INCENP_S263	NaN	NaN	NaN	NaN	NaN	NaN
SLK_T193	140.166936	75.12544	20.1494223	20.7063248	12.9608	42.765653
PHLDB2_T574	4198.80699	1355.4905	368.881653	228.850476	221.6945	281.776368
PIK3R1_Y467	NaN	NaN	NaN	NaN	NaN	NaN
TBL2_T113	114.423624	84.82305	332.41992	161.79508	176.05	56.605996
GNB2L1_Y52	80.2337886	149.3375	108.344586	79.170528	640.283	1.6447933
BCLAF1_S259	NaN	NaN	NaN	NaN	NaN	NaN
FAT1_T152	4.9233744	74.998976	119.710626	296.401228	175.5028	17.5182219
BAZ1A_T1367	303.4206	227.96566	258.990333	211.505024	106.6027	172.533434
RGPD5_S128	NaN	NaN	NaN	NaN	NaN	NaN
ACTR8_Y424	81.2808486	452.7159	173.260962	488.277456	180.0301	910.42983
EPN1_S473	54.750654	40.87122	24.869754	1.8949772	0	88.277675
NAV1_S1190	860.683698	309.44953	189.8127063	89.6655484	19.55476	535.772861
OXSR1_T189	1252.2653136	1637.03631	29.366778	44.6347132	8.485571	174.9627406
UCHL1_T205	850.980438	284.3572511	252.578193	422.508476	186.7284	147.7769189
ZSWIM8_S1092	129.94506	240.3739	45.74787	28.306924	20.0353	60.835278
SCARF2_T840	194.117742	42.1356	91.388577	57.391884	4.61194	73.547948
OCLN_S341	1033.70148	45.24169	84.432537	17.664392	6.4518	13.218566
HGH1_T223	51.826068	26.96746	638.6562	170.6292	213.255	34.051894
EZH2_T487	814.07403	1020.38898	737.377725	670.4437	266.1934	1051.714128
PHACTR4_T358	NaN	NaN	NaN	NaN	NaN	NaN
FGD1_T711	NaN	NaN	NaN	NaN	NaN	NaN
GTSE1_S435	8.8587702	1174.8087	275.264409	200.510548	84.9656	808.55513
FAM21C_T437	7.5929994	50.08276	15.205533	6.9790288	1.42337	16.978225
EIF2B4_T86	591.03437778	1913.86923	682.054128	281.0081772	147.40957	1858.181902
UTRN_S1415	635.26302	5.040087	62.031795	59.393288	27.2564	11.975547
NCAPH_T49	293.608854	389.7621	192.705093	211.824408	96.5099	363.10343
YLPM1_T1043	129.774582	122.39877	35.93300781	12.17818	5.743758	67.6547518
SIN3B_T262	91.2845808	644.78362	194.435724	258.115552	24.7803	1305.79376
PRKCA_T501	75.404196	64.68449	160.25352	146.781072	8.50088	15.413671
TUBGCP6_S789	177.275952	33.03417	41.74653	125.53212	17.4839	5.3839404
GNB2L1_T50	50.946084	131.2012	40.989186	47.010572	292.809	8.950871
ZNF420_S656	124.7147874	32.53185	188.691699	105.52918	64.8385	41.034072
TBC1D5_S730	4205.307078	123.379763	304.9114572	69.819518	14.46934	154.6246728
PPP1R16A_S60	1448.348202	1954.40206	1724.047017	24.42436452	65.40606	255.9951995
PNKP_T122	NaN	NaN	NaN	NaN	NaN	NaN
ACTG1_T318	NaN	NaN	NaN	NaN	NaN	NaN
MADD_S599	62.182134	7.640022	17.859471	21.553092	2.4091	2.3555408
TERF2IP_S203	5457.323592	2152.0408	1894.948041	858.432264	680.9095	2904.94193
MAGED2_S190	NaN	NaN	NaN	NaN	NaN	NaN
EXOC5_T122	670.655538	194.10807	191.053989	212.846052	164.3111	154.689365
TRIM2_S375	340.301304	112.21392	323.728692	75.658192	50.3728	161.897206
STXBP5_T703	309.61224	20.758816	34.4249745	3.75082912	0	21.2942733
EPN1_T470	1363.4344332	456.669161	413.0979741	76.54924524	39.61788	863.999213
ERBB2IP_S1239	483.329322	634.80599	101.8606071	116.9173804	60.82463	98.6503727
EPB41_T859	108.643626	63.6844	79.466289	8.7994436	24.3653	6.158599
HNRPLL_S61	1424.937528	448.64599	729.169245	238.629428	479.4621	581.272257
NACAD_S1303	129.741696	47.09133	52.040499	8.9167632	11.8759	156.00065
BRIP1_S116	496.85832	717.94476	696.058671	313.766216	180.7399	794.500573
XKR7_T558	629.4037932	817.78229	2078.307462	900.624696	413.8179	654.005507
TBC1D16_S102	NaN	NaN	NaN	NaN	NaN	NaN
GAGE7_S115	NaN	NaN	NaN	NaN	NaN	NaN
NVL_T150	0	441.9389	44.061339	200.955732	9.51789	644.03621
PRPH_S75	54.020169	0	45.486651	0	214.5037	0
KMT2A_S2098	1439.904816	711.3106	2471.75943	1275.058776	490.985	629.401178
SYNPO2_Y622	NaN	NaN	NaN	NaN	NaN	NaN
BBX_T506	461.40155712	301.53643	641.869473	288.507648	380.2348	349.665407
KIFC1_S26	173.468736	459.2328	853.781292	27.405752	21.50246	403.265773
MAP2K6_S207	NaN	NaN	NaN	NaN	NaN	NaN
RNF19B_T698	33.7823892	97.96826	33.2966025	43.883184	14.70936	41.067991
LMNB1_S23	1382.994648	387.10815	151.1728155	128.8021504	.571841	535.282373
SRRM2_S377	NaN	NaN	NaN	NaN	NaN	NaN
LMNB1_T575	990.42195042	1201.21157	645.3538581	692.1148812	242.529834	1754.075289
BAZ1B_T28	9.7239744	0	80.672277	101.324056	53.1895	2.92016589
VPS41_S249	982.1691558	2430.99012	580.483302	107.5430456	64.410458	959.374305
RBM14_T206	25272.1192374	5870.24984	3366.76599	2581.160182	1771.17409	2940.1484824
RRAGD_T391	NaN	NaN	NaN	NaN	NaN	NaN
CNNM3_S673	510.191514	287.1362	180.906726	43.0176948	22.1215	119.134014
BCL11A_T208	NaN	NaN	NaN	NaN	NaN	NaN
RAD23A_T14	0	168.181	56.073444	4.827908	.242061	168.58706
MFF_Y148	4086.355392	40.5069405	325.5899472	30.42910192	41.94204	32.3299017194
TRA2B_S95	NaN	NaN	NaN	NaN	NaN	NaN
NPM1_S222	NaN	NaN	NaN	NaN	NaN	NaN
BARD1_T299	82.82736	774.085	386.641899	371.02564	180.3132	1117.13457
KHNYN_T413	114.8931	73.68088	126.425586	250.82448	26.5405	50.996949
REPIN1_T510	360.0730098	785.63511	88.8420813	50.8903032	14.728896	138.932117
TPR_T2133	86.058882	55.65222	26.869689	24.00338	12.6842	40.698734
RPL11_T73	9.906435	20.82379	31.295859	29.32768	14.9061	13.232262
FZD6_S606	427.24584	81.64858	920.22294	72.914716	6.4339	117.81235
TOE1_S425	153.503532	59.27727	39.070101	45.309312	31.1621	41.181411
POGZ_S1364	NaN	NaN	NaN	NaN	NaN	NaN
RPS6KA6_Y239	NaN	NaN	NaN	NaN	NaN	NaN
JMJD1C_S655	173.818008	385.8413	88.595577	135.520344	25.0456	619.1341
ABLIM1_S458	5013.650628	114.590918	202.5572535	100.2008396	69.6724	165.7648815
RABEP1_S407	4447.060002	1048.94803	1073.937018	181.72370032	546.7749	2046.865167
ARHGAP12_S240	NaN	NaN	NaN	NaN	NaN	NaN
DMTN_S152	1282.31586	4.538261	3.5892843	10.2237512	0	.0062963829
TLE3_S263	NaN	NaN	NaN	NaN	NaN	NaN
TMPO_T357	424.142082	311.72076	912.567915	205.927348	91.24539	455.4562
MAP4K4_S649	100.355976	106.49535	58.384872	58.0308	33.1306	44.825082
TCOF1_T974	318.8336256	771.15909	506.425878	131.8364464	159.9815	566.1584
DYSF_T184	5477.03856	0	64.105818	28.7754328	21.50796	53.453883
ZNF420_S376	124.658352	35.91146	171.24324	73.671144	48.8134	30.782937
NUCKS1_S19	89451.347328	645.713822	490.866763842	161.579025604	53.19096452	443.202713117
MFAP1_S132	NaN	NaN	NaN	NaN	NaN	NaN
IQSEC2_S383	1421.68257	273.42107	32.3105559	6.6402716	32.97612	307.444277
SH3GLB1_S190	77.3388	93.52733	257.447568	172.614916	142.1817	45.852175
BUD13_S236	NaN	NaN	NaN	NaN	NaN	NaN
DNAJC11_T232	15.1669098	826.5088	657.615378	265.074956	420.8106	1006.89782
TNKS1BP1_S851	9138.746862	3830.83896	230.38844745	148.43509484	20.11037	3804.21166
KRT79_S218	NaN	NaN	NaN	NaN	NaN	NaN
TAGLN_S186	1198.06344	22.613019	65.066316	29.6043956	61.0467	43.313493
TCEAL3_S65	2136.646512	1040.94393	615.414618	68.4490676	125.13699	574.036596
PRKAA1_T382	276.665382	325.26897	192.685836	201.184836	68.3373	238.708333
CTTN_S113	123.920496	50.34029	81.261453	13.3834032	10.52	22.822244
ANKZF1_T364	167.7852036	282.03578	386.436981	129.5707884	128.5218	185.74237
STK3_T336	313.314372	584.90016	772.361814	23.6393592	60.7077	251.621521
HSP90B1_S64	181.3034286	30.927689	146.978979	81.439368	15.98289	14.0696226
COPG1_T594	889.76286	2128.1923	729.346527	642.421232	152.455	1231.94129
DBF4B_S501	74.45655	49.2141	29.240358	15.186872	91.622	20.993186
USP6NL_S617	811.735344	426.8628	41.5887696	54.161784	33.8158	124.049166
CHCHD3_S113	831.9749004	691.63718	1031.986746	3692.734828	334.04977	268.263231
TLK1_S700	36.1011546	13.13767	98.268471	46.084388	27.0889	18.309412
RSRC2_S27	NaN	NaN	NaN	NaN	NaN	NaN
RABEP1_S416	1463.978502	296.54092	429.201339	22.7516848	61.04398	641.007575
CDK11B_Y594	NaN	NaN	NaN	NaN	NaN	NaN
HOXA10_S272	48.6675	2.863965	21.474348	23.64374	1.54042	3.5758544
NOS3_S633	6132.26376	3134.0439	91.414155	514.3609612	131.34803	94.7805251
TANC2_S1740	955.535616	210.37575	155.2501398	10.4810122	30.11976	66.7724191
U2AF2_S79	109.503198	173.2497	60.191208	31.954828	15.2096	114.09089
ARHGEF2_T679	47.91528	10.08891	7.0417998	29.52304	4.02355	10.879546
USP3_S210	521.009874	60.28048	258.382047	708.79124	120.24	59.92321
EPRS_T898	169.521282	485.6566	148.810158	136.63878	52.8246	349.66958
PDE4B_S46	NaN	NaN	NaN	NaN	NaN	NaN
TNKS1BP1_S221	370.37196	21.55296	11.6034597	3.2704448	3.62086	37.395858
SEC16A_T415	NaN	NaN	NaN	NaN	NaN	NaN
CHD6_S1714	33.336765	16.54107	142.66791	34.824844	42.2373	10.3086368
DSP_S1926	146.419056	78.87958	104.033958	149.36012	14.3826	19.380054
PPP1R1B_S137	37.5500286	.7052708	279.35292	23.7673052	1.10033	.0039964179
WAC_Y25	70.467516	46.85811	28.364091	6.082652	9.30528	19.181783
GOLGA3_S983	853.889148	155.57009	470.930523	411.340544	172.75	229.669722
RFX3_T390	547.767738	417.76163	733.564839	711.550404	123.36121	354.568682
RGPD1_S119	NaN	NaN	NaN	NaN	NaN	NaN
NUP188_S907	NaN	NaN	NaN	NaN	NaN	NaN
PRKCA_Y504	1919.5243326	725.38102	1962.729741	1774.664004	75.088885	150.9658506
RAD51C_S20	299.723004	334.269	210.882819	443.16972	87.229	263.30025
PRRC2B_S1470	NaN	NaN	NaN	NaN	NaN	NaN
PBK_S32	NaN	NaN	NaN	NaN	NaN	NaN
MYL6_S30	45.600786	8.233251	12.5072451	18.961464	5.62447	11.272664
MTCL1_S1421	NaN	NaN	NaN	NaN	NaN	NaN
RCSD1_S351	3927.75264	90.25224	148.395765	68.837612	48.3067	182.021766
RRAGC_T394	160.91309178	3035.94902	330.2303697	50.7098616	17.35367	811.639726
LASP1_S146	24450.38946	351.1584089	527.2918224	166.24930872	189.68332	812.1021907
U2SURP_T931	NaN	NaN	NaN	NaN	NaN	NaN
RHOG_T125	190.331316	35.20608	79.649745	70.52052	20.6957	37.038371
ABLIM1_T451	NaN	NaN	NaN	NaN	NaN	NaN
H1F0_S66	491.996106	27.397071	526.32909	180.200952	36.6398	24.7197606
CIT_T1299	54.2519964	144.94571	44.350488	39.284824	26.71385	79.251155
NUMA1_S991	237.86973	62.43679	203.204862	91.520388	93.1556	48.58442
EPB41L5_S420	461.67408	9.093552	52.095918	37.797868	41.4838	18.094342
NCOA5_S162	161.6090616	941.5666	69.5577099	37.6148956	27.5566	139.539021
PAPOLA_S552	43.516872	16.0966	26.157768	36.06612	17.1961	17.579351
KSR1_S406	509.16033	209.95936	360.853248	46.0281776	195.9475	70.1527952
CTR9_S941	289.856826	141.27932	715.620696	1348.82316	1021.557	140.527059
PSMC1_Y439	224.134722	683.1305	263.467218	288.684804	124.7635	388.302679
TMPO_S159	226.515366	21.77799	33.036633	12.397664	3.75541	18.027146
ANKLE2_S528	407.210706	433.54077	426.469932	1232.44928	254.5444	346.772555
HSPA1L_T228	NaN	NaN	NaN	NaN	NaN	NaN
ANK2_T3079	90.545175	399.88104	576.797571	222.536352	68.61873	73.8724255
CTR9_S1091	NaN	NaN	NaN	NaN	NaN	NaN
LIG1_T233	131.161842	2517.4682	92.4483882	94.2639676	21.99038	1715.09658
EPRS_S335	83.40948	47.07274	66.919251	340.34968	30.7456	30.374411
L3MBTL2_T76	53.803008	31.66059	125.239002	31.075116	25.6061	14.352659
UTP18_S210	154.608426	30.63229	137.645508	330.123916	109.9105	15.5907025
HEYL_T256	503.802558	62.868884	481.552155	11.246742	176.6722	69.2024747
PPFIA1_S1139	1025.520426	761.8754	240.326037	167.617252	26.6123	224.974134
ZNF358_S484	NaN	NaN	NaN	NaN	NaN	NaN
RSRC2_S30	1629.318348	2442.29388	2557.832634	2039.802304	1210.3619	2303.570579
RANBP2_S21	NaN	NaN	NaN	NaN	NaN	NaN
RBM10_S22	264.3665094	422.9173	429.97059	168.0717452	271.6146	360.629911
MARCKSL1_T148	1147.811742	1728.9935	710.513916	350.760444	39.261124	3045.02633
RANBP2_T1396	238.645764	256.63924	227.274348	272.11058	213.1712	245.110892
GP1BA_S629	NaN	NaN	NaN	NaN	NaN	NaN
NEK6_Y212	NaN	NaN	NaN	NaN	NaN	NaN
CCND2_S279	151.430202	339.5262	11.6960403	29.074452	18.4073	72.128593
STX12_S218	591.56055	.09208108	4.3966524	2.8147972	3.51619	0
PRKCQ_T538	1793.704878	75.561564	2060.472981	49.4105548	492.4263	58.4105296
LMO7_T913	535.517892	594.23299	107.1057141	63.5334252	42.20756	129.6359249
DHX38_T1217	107.60335866	978.95642	213.763578	184.437748	112.4306	541.663532
MYLK_T1624	518.870394	9.002825	14.7278124	7.7049836	11.52434	17.5988464
ACTC1_S35	NaN	NaN	NaN	NaN	NaN	NaN
LDB1_S410	239.1581808	139.34102	148.3878564	254.0893304	158.4979	226.198749
ACTA1_T320	NaN	NaN	NaN	NaN	NaN	NaN
IGF2BP1_T446	335.7784962	329.24021	200.807292	22.5047912	3369.747	116.111371
IRS2_T527	1004.7866346	2681.35972	3060.624231	205.1585176	187.80679	476.1962454
RNF213_T303	729.14499	1024.7471	218.548869	208.555088	75.45	303.982185
VPS13C_S2071	233.079714	203.73925	196.978824	282.586168	73.7638	132.235522
HOMEZ_T451	336.509586	189.5127	166.759887	152.172416	152.0084	132.930701
KIAA1522_T185	7.45080336	1959.7734	28.410984	17.4327128	9.71533	195.28677
SSH2_T870	123.951114	6.139601	17.788176	6.3381592	2.67247	12.96305
TCOF1_S1350	275.3561412	760.68213	297.415839	35.6900224	20.00521	142.104025
RBM14_S620	1017.574866	196.32587	149.623362	67.774528	47.9971	48.4845783
SRRM1_T872	NaN	NaN	NaN	NaN	NaN	NaN
PLCB2_S964	NaN	NaN	NaN	NaN	NaN	NaN
CLDN4_Y208	NaN	NaN	NaN	NaN	NaN	NaN
PML_S527	NaN	NaN	NaN	NaN	NaN	NaN
SLC2A1_S490	7783.4736	4.5906094	327.8854551	46.6041492	28.68172157	19.4651246175
RBM12B_S575	18148.3358868	21326.049875	16892.5510551	10215.272872	7495.402182	15141.7822131
CCDC6_S254	563.409756	782.33467	462.03276	281.051852	588.3763	374.783978
GAGE12B_S115	NaN	NaN	NaN	NaN	NaN	NaN
MGA_S449	1906.773372	1783.14201	1007.604885	486.832236	362.0095	1314.446101
MAP2_S1653	NaN	NaN	NaN	NaN	NaN	NaN
MACF1_T7273	NaN	NaN	NaN	NaN	NaN	NaN
RPS6_S236	NaN	NaN	NaN	NaN	NaN	NaN
BUD13_S151	NaN	NaN	NaN	NaN	NaN	NaN
EIF4G1_T207	1097.2044972	2257.31428	754.22613	249.02496132	163.07689	1213.857327
AKAP11_S1103	NaN	NaN	NaN	NaN	NaN	NaN
PKN2_T814	155.22759	89.512488	149.491797	77.6395272	274.8768	8.1625271
CACNB1_S507	394.84179	31.485948	220.7205	23.2677312	25.62866	60.130683
ENAH_S125	4035.280032	246.819183	217.5470199	70.46423264	65.93169	129.6467533
SPECC1L_S868	910.09926	176.8676	75.689124	42.547336	26.9326	201.76562
CTDSPL2_T116	2930.937156	1609.26454	2643.600078	43.894728	14.01826	3598.387209
BMX_T165	200.996964	73.1445	806.8536	8.1920516	10.73922	25.8980981
TCF4_T487	362.973744	857.94709	151.8093696	1428.829296	326.0106	1703.98891
CTDP1_T843	76.909959	243.95137	0	2.797505028	0	23.6519541
EIF4G1_S704	183.87243	837.1935	162.535989	119.870084	1.8269	982.78002
RIC1_S1004	NaN	NaN	NaN	NaN	NaN	NaN
MAGED1_S457	41.7435606	22.824191	114.625308	38.0778396	120.6619	16.243456
USP34_S3406	1259.63586	1634.73206	754.32168	371.100676	320.7664	1131.625473
ZNF318_S1896	31.6658538	43.84523	36.965355	27.026428	17.6289	40.442255
HSF1_T367	NaN	NaN	NaN	NaN	NaN	NaN
UTP11L_T90	188.362314	133.2617	212.3415	195.10544	92.6919	114.93833
SRRM1_S402	NaN	NaN	NaN	NaN	NaN	NaN
MRE11A_T597	58.106538	115.77462	152.62863	10.9639732	12.2381	53.901892
PRKAR1A_T209	353.100384	46.08123	49.12005	157.2426	23.3776	53.907028
MAPK8IP3_S1143	NaN	NaN	NaN	NaN	NaN	NaN
PSMD1_T311	145.734498	215.5699	74.898999	48.711832	32.5481	163.45641
DAZAP1_S204	146.245554	77.95138	91.689339	45.001028	23.9207	43.152993
TP53I11_T16	8886.580038	543.89972	575.883672	85.00487448	143.39122	2690.6056932
NCOR2_S1869	NaN	NaN	NaN	NaN	NaN	NaN
MAP1B_S1438	NaN	NaN	NaN	NaN	NaN	NaN
RPS17_S115	56.5499718	300.44781	43.6043748	43.568092	29.38857	105.710008
TRMT1_T628	287.6724396	867.99466	408.099195	257.86447	216.35709	1224.48981
AJUBA_S69	140.892696	4.637412	22.581846	1.5052192	1.44667	10.799189
SPIDR_T248	288.755712	1440.4689	454.71804	210.77124	74.8518	879.259125
FGFR1OP_S160	NaN	NaN	NaN	NaN	NaN	NaN
SRP54_S453	261.994446	43.263896	1919.89497	0	52.0219	95.930422
LOC113230_S208	369.619362	360.828	0	4.3209784	0	2.6279735
VPS26B_S327	920.496528	494.87607	704.191152	71.1179812	28.9714	285.693317
MYO1E_S980	195.046866	61.79407	73.034157	46.309348	22.70951	27.2902537
POTEI_S733	NaN	NaN	NaN	NaN	NaN	NaN
USP24_S1285	4196.23092	321.08817	111.399099	24.1343896	20.84047	144.451177
CDC42EP4_S174	2655.539586	497.0173	331.8470463	284.8927332	127.00702	285.816902
CEP170_S1205	378.966546	446.28259	373.54317	101.3987516	44.2539	553.523733
CNN3_T224	709.070544	80.1203	114.536079	49.145768	35.064	171.549997
HSPE1_S37	133.430031	184.919826	358.797894	320.390992	56.3383	73.8378538
MAGED2_T72	502.3573884	6002.9047	216.321672	282.5563016	398.6205	1320.473304
SLITRK4_S663	NaN	NaN	NaN	NaN	NaN	NaN
PPIG_S356	NaN	NaN	NaN	NaN	NaN	NaN
ZCCHC6_S132	224.965566	207.2382	16.022559	24.626312	5.24855	28.921886
RALY_S106	225.5925168	442.35399	1112.99874	177.50158	79.866	85.0644008
FIP1L1_S559	152.89889832	1166.13445	895.893117	4.9051492	46.59971	594.290305
KANK2_S175	NaN	NaN	NaN	NaN	NaN	NaN
PLN_T17	NaN	NaN	NaN	NaN	NaN	NaN
PRPSAP2_S227	9350.3197746	3368.11384	4645.169571	3144.5504648	2306.43843	3256.1487897
WHSC1_T544	542.5983612	5779.37282	2490.74154	652.306004	458.55866	3438.995087
FANCI_T62	66.789576	101.25648	169.98345	80.449692	58.5833	55.024322
STX7_S81	2106.33318	255.7906	508.47888	340.538232	43.5733	169.812424
CD46_Y321	NaN	NaN	NaN	NaN	NaN	NaN
SGK223_Y413	NaN	NaN	NaN	NaN	NaN	NaN
HIST1H1C_S36	14613.03774	0	1968.926379	2802.84472	625.9418	122.3679499
QSER1_S187	12.526164	0	57.686034	104.480008	12.7351	0
ABCB1_S675	200.355876	656.1516	0	7.694594	7.68524	12.7638695
CDC5L_T424	555.725016	2158.1391	362.449521	565.72778	22.542771	1256.003343
TLE3_T259	NaN	NaN	NaN	NaN	NaN	NaN
PCBP3_S139	NaN	NaN	NaN	NaN	NaN	NaN
CCT2_S260	575.785854	4540.5867	330.416457	194.994292	38.28429	1098.843348
ACTR8_S412	31.2769296	106.36782	37.828245	102.29908	33.5015	194.56238
DISP2_S1270	NaN	NaN	NaN	NaN	NaN	NaN
SFPQ_T476	0	29.77819	11.7814179	28.05192	3.76309	24.696777
SIRT6_T294	2088.19296	1891.9797	629.725509	1148.250452	175.6381	2319.49464
FLNA_T48	1309.427154	19.1291009	3268.022562	1928.518884	856.7873	194.812011
CTDSPL2_S9	1982.64024	252.74951	604.68303	42.5254024	14.73072	338.69887
CDKL5_Y171	NaN	NaN	NaN	NaN	NaN	NaN
UBXN7_S285	NaN	NaN	NaN	NaN	NaN	NaN
SYTL1_S216	556.367238	23.8328701	546.585396	9.37723264	19.934189	45.8597827
PPP1R18_T199	395.96067	560.61863	192.677016	150.847964	81.0767	1196.13267
MED14_S617	1268.841294	482.82962	730.758462	1869.01208	397.9731	192.783612
RIPK1_S320	400.119426	115.01386	24.1781631	21.1601964	5.40244	31.8822871
MAN1C1_S169	744.64488	0	35.801703	36.780072	22.5701	8.7473784
EIF4G2_T508	724.3236	1540.6105	376.415256	206.774352	43.4915	632.83973
NDNL2_S60	2009.9206134	56.015089	120.875013	80.929508	38.6833	84.4365034
MAP2K6_Y203	1733.076324	399.58906	153.2198493	64.7346672	147.29239	119.1165302
MPLKIP_S124	104.482602	528.6073	894.25392	16.5379048	2.01364	612.84036
MSH6_S14	1783.707156	8114.6052	2516.270589	441.5010644	301.74775	2839.795408
LPHN3_S1148	327.073572	153.02573	294.038955	797.76144	63.0446	943.29916
CAMK2A_T286	NaN	NaN	NaN	NaN	NaN	NaN
PRKACA_T202	1292.5016748	267.473115	995.706411	939.090636	374.17664	194.5352127
PRKACG_T202	NaN	NaN	NaN	NaN	NaN	NaN
CHD7_T1555	NaN	NaN	NaN	NaN	NaN	NaN
AHSG_S138	42.015078	96.91474	59.433276	34.755728	55.4046	176.36061
TFPT_T207	190.999998	293.24867	94.728417	130.70916	21.7391	295.60462
KRT8_S39	302.2447554	2878.7291	489.0335583	262.7949716	10.96221	27.962633354
TNKS1BP1_S1621	2550.938292	10.620753	81.3076257	13.83189648	30.00428	31.3948165
SSB_T389	160.55980542	5705.6116	1063.801221	85.45675992	290.6318	704.215043
TCF12_S333	2889.59832	125.60886	258.9405	126.388152	440.401	171.280357
DLG1_Y447	NaN	NaN	NaN	NaN	NaN	NaN
PRPF38B_S529	578.337354	356.50836	172.756164	101.4820164	155.34285	399.89324
DHCR24_T373	38.027178	53.2584	182.14623	72.986348	39.4037	56.406441
WHSC1_S121	NaN	NaN	NaN	NaN	NaN	NaN
FHOD1_S357	4158.62748	293.59044	65.892162	90.150648	32.8426	236.568547
RSF1_S1345	530.93727666	4256.30322	2.5190655	59.290233528	.325882	2154.231642
TRAF3IP1_T588	NaN	NaN	NaN	NaN	NaN	NaN
XPC_T169	82.617192	101.17081	91.196154	38.831648	35.2938	110.13296
PPIP5K1_S1152	690.924654	848.50389	575.910426	305.618816	65.18086	401.251926
CCDC14_S96	20.3955948	122.23315	78.306165	1.5800184	.787165	152.383943
PHF3_S1952	46.11456738	842.44901	233.116569	15.24582188	2.075969	366.067651
ATR_T1989	692.6588802	1003.71869	800.271822	693.9868	972.1953	1176.155984
KIAA1614_S1055	70.8888348	84.67693	75.355581	162.90804	91.1666	275.038578
RBM14_T572	5175.2757168	2062.45325	1815.607584	631.2712228	432.81399	1235.085164
PHC2_S704	NaN	NaN	NaN	NaN	NaN	NaN
UBA2_T174	90.967968	104.52949	110.963538	84.249	30.4956	59.843602
PRKCG_T518	0	0	288.992739	40.6462908	0	.0250893921
KDM2B_T1004	27.258147	264.3173	67.923555	70.545828	17.9258	333.34459
SF1_T253	97.555752	142.2837	163.74477	48.903344	33.3559	76.549619
CLASP2_S525	1032.74136	452.101	0	5.2074244	9.60444	34.305056
USP6NL_S585	3326.846418	8011.1421	1179.952934664	1088.146172	510.609565	2602.78784
