	('H2405', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1666', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC44', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('CAL-12T', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1944', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1437', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC827', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H1975', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('H358', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1650', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: true', 'mut-RB1: false', 'mut-KRAS: false')	('Calu-3', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC78', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H441', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1781', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2228', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H1734', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: true')	('Lou-NH91', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H2342', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('HCC15', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1792', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('A549', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H838', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H23', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1355', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H661', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H1703', 'Histology: NSCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H460', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: true')	('H1299', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H446', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('DMS53', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H209', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('DMS153', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H2106', 'Histology: NSCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: false', 'mut-KRAS: false')	('H82', 'Histology: SCLC', 'mut-TP53: false', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H524', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H69', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')	('H526', 'Histology: SCLC', 'mut-TP53: true', 'mut-EGFR: false', 'mut-RB1: true', 'mut-KRAS: false')
('STK11 phospho S31', 'Data-Type: phospho')	-0.414442352647	-1.98969534853	-0.976952595404	-1.00458101361	-0.734072205048	-0.866888620817	0.154783660404	0.675596574331	0.329592124579	-0.355779814584	-0.0229194213978	0.641945622458	0.119996771264	0.0641124282829	0.0161410206892	-1.34115006145	1.43294848516	-0.170662826653	-0.656995055499	-1.08830450562	-1.29024834631	-1.80539110725	-0.316071873121	-0.523483628798	0.371902131644	0.737754960359	-0.837517635714	0.40016836376	0.203728186177	-0.215403270346	1.46839889963	1.88381250538	0.359734735153	1.1931964517	1.07032018527	1.21417649748	2.27225007908
('FAF1 phospho T580', 'Data-Type: phospho')	-0.37154265359	-0.456282954003	-0.616944423742	-0.420123402479	-1.33507313193	-0.376309404043	-0.0544390251861	-0.937858414882	1.19710595103	-0.499153551398	-0.0872041851	-0.952481089631	0.235700252714	-0.843406807707	-0.482483430302	-0.332954415047	0.43156610827	0.237128527703	0.20792924418	-0.629752010497	-1.64931968373	-1.84573796149	-0.261566659657	-0.586600752869	-0.10422987166	-0.314385534404	-0.137096287114	-0.0256298543326	0.0926514910343	0.823434873371	1.84082827364	1.97916738689	-0.569440443949	1.76575362472	0.949050745272	1.63527258607	2.49442688385
('RNF34 phospho S169', 'Data-Type: phospho')	-0.783866003085	-0.775823420384	-0.313022710757	-0.134869701456	-1.42090989531	-1.26890683341	0.0	0.0	-0.154211612835	0.0	0.0	0.139382318308	-0.742748900144	0.0271821794294	-0.18073888178	-0.788857727917	0.901878046717	-0.735886080925	-1.0109737922	0.227504005513	0.378133481889	-0.641332970169	-0.06901170709	-1.69998001618	-0.373481393407	-0.246296534481	0.296186949637	-0.220333941251	0.137196340547	0.462836606877	1.99246946731	0.940377442991	0.0	0.0675875310338	1.29871877867	1.71795810499	2.97384086886
('ULK1 phospho S556', 'Data-Type: phospho')	-0.634196899979	-0.829537501326	-0.940350481541	-0.627001497899	-0.0291378636236	0.111321240952	0.491478240487	-0.14789916725	0.817663517875	0.672813243754	-0.455593218913	-0.252428776671	-0.165764376213	-0.577795231969	0.0218815902375	-1.10421024003	2.12960980518	-0.396165948794	-1.82438951586	0.157939353529	-0.312683881571	-1.03462289736	-1.39116566888	-2.94122176356	0.698293891509	0.588082297712	-0.356053007963	0.322430589171	0.540012805332	0.831866127638	1.66281733381	1.82980389083	0.496439446055	0.65043779336	0.39806176259	0.403169451173	1.19609555822
('RIMS2', 'Data-Type: Exp')	-1.03149097556	-1.0263413603	-0.998509765227	1.34041543627	-0.822919126627	-0.959723887813	0.604084770033	-0.53626964126	-0.805064100412	1.55720840168	-0.471216294144	-0.92274210525	-0.7603800543	0.862511358744	-1.04775485282	0.249944950227	-0.333354370127	-0.922000037475	-0.999947420201	-0.985927041371	-0.98403863292	-0.945124123218	-0.228619583832	-0.832524391365	-0.028644479263	0.975144599849	-0.909790779629	0.721863302625	0.532897608517	0.77004149889	2.2139972934	1.65482517444	0.981818345572	0.435248947925	0.81813970533	1.33898210507	1.49525952455
('TP53BP1 phospho S1219', 'Data-Type: phospho')	-0.215113305784	-0.329549353061	-0.0107908505757	0.272405263517	-1.53497785597	-0.562007868577	-0.870014667708	-0.0420056793548	0.232680201799	-0.250199162654	-2.00488910914	0.161466356206	-0.47855411616	-0.964267516508	-0.981339536947	-0.910326976969	0.717694666006	-0.661991492156	-0.75167263532	0.0654348683275	-1.20162537961	0.426803265888	-0.00904593932854	-0.993654321547	1.74814561152	0.337107495337	-0.120122438919	0.200559900926	0.13268604286	-0.0176925748817	2.21983267327	-0.854007788952	0.37252790458	1.82866603935	2.05941974384	1.52965984028	1.45875869641
('TP53BP1 phospho S1216', 'Data-Type: phospho')	-0.637569350085	-0.0169382870539	-0.437518961708	0.197636243172	-1.13298769967	0.0987017111147	-0.75123504377	0.282509932852	0.187698304839	0.151679350188	-1.62125665481	0.184291999995	-0.74713233386	-0.816518908404	-0.623677938951	-1.11821172888	-0.442870435192	-1.21539808773	-0.998135018786	-0.0714266130339	-1.25506529383	0.0	-0.147670723785	-0.580124688119	1.54840332644	-0.186289118124	-0.302303003107	-0.11429509623	0.29591412114	0.0551041161479	1.97601211567	0.0	0.728190784547	2.08821736845	1.79432979743	1.87932880814	1.748607005
('BCL7C phospho S126', 'Data-Type: phospho')	-0.509928906049	-0.135406931952	0.361579205568	1.01541044312	-2.14465163243	-0.27913088522	-0.908535485389	-0.415153742611	-0.563015519336	-0.521023907873	-0.927323249473	0.711943546723	0.425619045056	0.41787907435	-0.804841461997	-0.945886701098	0.198179047426	0.205862019839	-0.135406931952	-0.11440637972	-0.246120278603	-0.11440637972	-0.670508077711	-1.54104581226	-0.4739344336	-0.372059990091	-0.908535485389	-0.804841461997	0.361579205568	-0.588451133708	2.46801359267	1.24410512312	0.339793985411	2.13466196494	2.22769512575	1.45796992919	0.554323479448
('VDAC3 AcK K63', 'Data-Type: AcK')	-0.396416173583	0.555314189441	-1.02041012981	-0.864424700501	-0.743944144968	-0.672170240221	0.351655734062	-0.507588531421	0.465990048984	-0.0677878212015	0.0768177749831	-0.405151285679	0.217104090972	-1.94708438111	-0.452917908368	-0.22272538759	-0.362911692917	0.271086442693	-0.599491597175	-0.316582237172	-1.62684551062	-0.536807045652	-0.39077519837	0.360307258469	-0.0393561894272	-0.599491597175	-0.789239462939	-0.90094146528	-0.545951278641	-0.170180384784	1.99250414792	0.895810675759	2.07826179747	1.19321115137	2.29770408714	2.03967088959	1.38375607575
('RUVBL1 AcK K171', 'Data-Type: AcK')	-0.61175721591	-0.0964542997943	-0.255220491306	0.33248434788	-0.883044360088	0.639334521893	-0.344924089026	-0.0216699840733	0.334151807685	-0.190112958544	0.925639999424	-0.599569725647	-0.110932153432	-1.78285078887	-0.658762711898	-0.0795365715065	0.0	0.0	0.0	-0.338021702563	-2.3046362753	0.0	-0.66644359361	-0.452155412179	0.0457353349304	0.0	-0.932467840167	-0.058014885151	-0.331189994095	-0.846671918165	1.45149509045	0.0	1.52123022161	2.07079959155	1.94735936343	1.48290430757	0.813302384905
('DOCK7 AcK K1962', 'Data-Type: AcK')	-0.487306997216	-1.06651946163	-1.1881098894	-0.710808353042	-0.936271537522	-1.16958187889	-0.610370845607	-0.129984314882	0.643976055578	0.432205752789	-0.132974252595	-0.724774280881	-0.716252053587	-1.63695121003	-1.02863086148	-0.82915623492	0.693181877234	0.267222229663	-1.38473444247	0.374717402168	-0.951013715971	0.218125578117	1.00851963917	-0.168599280245	0.579126899607	0.0952446209846	-0.610370845607	0.412985459868	-0.206640072932	-0.638652407756	1.32984384539	0.337785195713	1.70807073769	2.02883733938	2.01997226366	1.58894401983	1.58894401983
('AHCY AcK K408', 'Data-Type: AcK')	0.141811797485	-0.483128544541	-1.15268891723	-0.231947340542	-0.946291024736	-0.371436117171	-0.34708106658	0.0589730526612	0.365952278829	0.944695826024	0.174536211432	-1.21825845156	0.790467365654	-0.541070394875	-1.82432208216	-0.886574649565	0.144240266288	0.959478346665	-1.44239350435	-0.697027250431	-1.4566027873	-0.259188592554	0.308807427083	-1.22302106061	0.896240063636	-0.083059956759	-0.778656303836	0.127331307542	-0.0581102591403	-1.17159232822	1.60835963678	0.855633170627	1.66529039327	1.70999685954	1.54185186289	1.42913601242	1.44964875334
('MATR3 phospho S14', 'Data-Type: phospho')	-0.583808801823	-0.252206397785	-0.479058796501	-0.503235141031	-0.296292260065	0.2411958316	-0.972621565453	-0.877970055421	-0.42920561258	-0.298909110095	-0.250694559804	-0.0584140263336	0.432550915682	0.479576336356	-0.14892541288	-0.208496196108	-0.620567694414	-0.0537797436954	-1.14594522421	-0.606928153604	-1.82067383739	-0.640744836474	-0.279105571394	-0.697865116491	-0.127172703711	-0.556574501918	-0.345778900211	-1.05076035836	-0.277264841439	0.416088251091	1.61256774849	0.562919285397	1.20554098943	2.23496133943	2.98104107266	1.40886105501	2.00769659403
('FASN phospho S1174', 'Data-Type: phospho')	-0.507144836671	-0.438396134092	-1.14786783981	-0.711920869434	-0.921434064378	0.136967844315	-0.544034716992	-0.608701080398	0.311924477006	-0.398533167975	-0.385949422456	-0.0951548408044	-0.337510549971	1.07528724586	-1.08060103415	-0.841047607911	0.370594380291	-0.159274721899	-0.775011126889	-0.775011126889	-1.17068654131	-0.435154238812	-0.645188818057	-0.523941669954	-0.460093453802	-0.251932664388	-0.554149550178	-0.169386426946	0.910819479698	-0.456301395648	1.73596890138	0.198940401668	0.96534317351	1.64095626023	2.62673731488	2.1117150301	2.30917339087
('GPS1 phospho S474', 'Data-Type: phospho')	-1.15962115724	-0.831998676664	-0.593295142267	-0.616188472006	0.807285829119	0.0235491122694	-0.395220199722	-0.707955444514	0.917178471248	0.261445259363	-0.528829585357	-0.388792052811	0.0606170169773	-0.427392888738	-0.547888141201	-0.152708201552	-0.123153504821	-0.664726744716	-0.542079540462	-0.954704618081	-2.06190056146	-0.35823323965	0.0836123245973	-0.19169844293	-0.253482960324	-0.887308612815	-0.0345826747621	-0.305320518848	0.213542474255	0.0693540517146	2.16623936705	-0.282751948543	0.522506339204	1.7708237694	2.93414081411	2.34605862603	0.833479874139
('GPS1 phospho S468', 'Data-Type: phospho')	-0.606184987439	-0.855761627912	-0.235485416738	-0.645042194939	0.873457020434	-0.0605087405013	-0.540571831443	-0.363151241326	1.03646696244	0.392784895927	-0.411411625799	-0.638985862327	-0.158095773522	-0.976129836796	-0.922126771364	0.110732642454	-0.191049085554	-0.713778349088	-0.690599252792	-1.11063633051	-2.05324306419	-0.427257577976	0.200154215936	-0.61665361399	-0.515182763132	-1.12736396034	0.210729148228	-0.135358079283	0.423650815818	0.44100494553	1.98962032415	0.353219307209	0.446042924568	1.8212277066	2.62962650459	2.34824151207	0.717619061025
('RALY phospho S295', 'Data-Type: phospho')	0.0587294566715	-0.123857129758	-0.152478480645	-0.0728378640595	-1.0301005567	-0.5867540322	-0.47428647078	-0.350274005024	0.0557432468616	0.0303167981436	0.8493855754	-0.629916169656	0.0411510158157	-0.526062609746	-1.50862821213	-0.47428647078	-1.24109656892	-0.260065037474	-1.70325052493	0.62102192582	-0.952339095949	-0.826147671826	-0.076721245011	-0.388798798185	0.163042950788	-1.49466131646	-0.419746579578	-0.304577094323	0.565257420633	0.416046919865	2.2852291818	0.220600277225	1.17317163881	1.91966270751	2.66253023066	1.2604748321	1.27452175602
('PRKDC phospho T2609', 'Data-Type: phospho')	-0.258543367525	0.35732828274	-0.563446272124	-0.277971033918	-0.597878528554	-0.535604687069	-1.21214145927	-1.33445266858	0.827855719978	-0.39381311749	-0.400579548123	-0.241493660846	0.0	-0.274594544361	-0.220560924856	-0.8015088994	-0.750338969213	0.399189060905	0.226885694405	0.0	0.0	-1.34438189878	0.0	0.0	-0.770484713789	-0.701999047377	-0.668503087236	0.052634380405	-0.730250741868	0.405280972868	1.94273289067	0.150778699957	0.16507718204	1.96936253442	2.95261439675	1.31536112995	1.31344622529
('BPTF phospho S817', 'Data-Type: phospho')	-0.413605351579	-0.377023422352	-0.321098383698	0.136449293037	-0.74742456542	-0.116952139548	-1.52570588943	-1.58013736638	0.948625772104	-1.64240028722	-1.15143853121	0.296134044224	-0.0811155756526	0.357061877604	-0.000494178955885	-0.273345569676	0.49847245465	-0.211055504157	-0.468657689224	0.247437358841	-0.555204083565	-0.736836200417	0.217009773622	0.107066826743	-0.124209164877	-0.45983531019	-0.114193181569	-1.02251125309	-0.560151718104	0.107958417883	2.01322010383	-0.129400808227	-0.568903624357	2.27205247939	2.29618004816	1.49574256	2.18828878882
('NT5C3A phospho S278', 'Data-Type: phospho')	0.0532054176119	-0.327398439474	-0.723307888983	-0.780065842454	-1.29474724864	-0.934051290772	-0.428633351247	-0.694776563081	0.503099143689	-0.400074179129	0.0849933377828	0.253998341001	-0.585767655401	-0.164800488508	0.448271822182	-1.10992791475	0.0	0.0	0.0	0.354432257644	-0.973980768683	-0.981320963995	-0.751437656698	-0.437117823785	-0.0935560712887	0.0	-0.557506570514	-0.500177745004	-0.0187786168167	0.406574864191	2.87789109172	0.105511559372	0.466023766604	0.235259841157	2.90638957019	1.64562174198	1.41615432411
('CTR9 phospho S943', 'Data-Type: phospho')	-0.361256917383	-0.570275693615	-0.348674904519	-0.190607084388	-0.0311141134744	-0.526343393786	-1.40357045312	-0.515462457161	-0.811386766582	-0.892936884407	-0.637321639863	-0.411482501521	-0.535871910241	-0.170993293906	-1.122867804	-0.142327564374	-0.832716665248	0.644218458997	0.346381209983	1.35112279583	-0.931057222037	-0.516575412879	0.145056423557	-0.341882068999	0.19678806672	-0.544995143423	-0.311717122536	-0.282821514181	-0.0176765023625	-0.155479321957	2.66554749227	-1.02831020383	0.53741254414	2.40146678672	2.16721504865	2.04188293986	1.13863279308
('CTR9 phospho S941', 'Data-Type: phospho')	-0.507424630146	-0.566611888096	-0.275594334408	-0.254967977768	-0.444375959648	-0.626973604871	-1.48364451283	-0.598795381024	-0.806762159325	-1.16519482943	-0.573404967306	-0.265200553261	-0.695233812989	-0.0109170400077	-1.18681039135	0.0226110101398	-0.913516280688	0.80890240358	0.460922712616	1.65774953189	-0.910916131483	0.102520282076	0.200186699386	-0.587741334366	0.254578711929	-0.52247020694	-0.259887838083	-0.347827928421	-0.0219620949731	-0.241192083322	2.79609569092	-0.642966678944	0.629698328508	2.27083743928	1.69148618892	1.94295577826	1.07184784217
('TRA2A phospho S20', 'Data-Type: phospho')	-0.119223335827	-0.362167828967	-0.35308397905	-0.568172824229	-0.185911939155	-1.33081071694	-1.0091626344	-0.49815869917	-0.496828494194	-0.481970836572	-1.06782673181	-0.618731658275	-0.684181959174	-0.185911939155	-0.466303321499	0.605037200631	-0.324462546356	-0.218519196384	-0.226174549474	-0.188149293508	-0.294529945445	-1.54016325959	0.660456449913	-0.218519196384	0.373537358743	-0.374200657954	-0.391968915489	0.209841502679	-0.169676974929	-0.248835526544	3.19818799023	-0.732490930783	1.0789997348	1.87817672483	2.20919778949	1.90349391731	1.23920922261
('LMNB1 phospho S534', 'Data-Type: phospho')	-0.638354632098	-0.792107530544	-0.588642498543	-0.378905025897	-0.361037116512	-1.18945010006	-0.833513241446	-0.795561626244	0.112389118603	-0.943622804616	-0.962661473653	0.117374013644	-0.515495658328	-0.58044328941	-1.14021664183	0.178461974718	-0.244503382205	0.117374013644	0.202988820511	0.194529842176	-0.609392658163	-0.475636736593	0.397921024079	0.281331168079	-1.01361939662	0.7408028385	-0.434482554861	-0.685616581778	0.154784198633	0.00101434130804	2.59527059159	0.113717734551	0.622674515604	0.314200040394	1.95195128612	3.08927403143	1.99720339581
('TUBB phospho S115', 'Data-Type: phospho')	0.196643695274	0.0208552254626	-0.0518498462882	-0.226453484322	-0.659060872736	-0.194653498813	-1.03451890473	-1.46903364466	-0.891849622778	-0.556295297927	-1.19535799148	-0.407696706845	-0.915146195147	-0.174454299192	0.0040295294937	-0.488257806869	-0.426742529496	-0.662717283961	-0.540274649114	1.40027086992	-0.569971783504	-0.272118625824	0.0719410825698	0.431312649276	0.274802822601	-0.10292194986	-0.670118675082	-0.766295360576	-0.4252401914	-0.622430149907	1.4078252782	0.217000503896	0.323944705325	1.9112433714	2.45118914328	2.94380640606	1.66859408776
('NUP93 phospho S783', 'Data-Type: phospho')	0.115048409093	0.854577940748	-0.00779270067015	0.232186609211	-1.07993990934	0.4840823038	-1.07452909204	-1.12589756917	-0.757792503406	-0.702178864793	-0.992463988677	-0.280756803009	-0.776134891284	-0.076881465007	0.70180422299	-1.00601067251	0.0	0.0	0.0	-0.292668553305	-0.642381544792	-0.675361417107	-0.458543496786	-0.179974265689	0.0942081605433	0.0	-0.642381544792	-0.416638818635	-0.969849072093	-0.600266204508	1.16036884397	-0.18359225224	2.09168769592	2.57731470132	1.48531363727	2.06849194809	1.07695115691
('CAD phospho T1410', 'Data-Type: phospho')	0.465397874848	-0.0113382687554	-0.139761856402	0.297913249046	-1.08978634052	-0.15930360444	-0.34726088194	-0.270614712137	0.0953316794626	-0.612867449075	-0.561531624934	-0.695984095427	-0.972035862861	0.737355947049	-0.607147169497	0.320677872953	-0.0861992456056	-0.170944661867	-0.118720781994	-0.236077617301	-0.811985667909	-0.00388625967852	0.0345004162911	-0.319262411807	-0.0160316494094	0.0278023945918	-0.332428721439	-0.398834328033	-3.05014846644	-0.928809878412	1.58662968014	-0.469596850351	0.792527570258	2.243660649	2.12750881596	1.59982096642	2.08143129021
('PSMA2 AcK K92', 'Data-Type: AcK')	-1.12021584587	-0.739757373725	-1.56266285698	-1.3598252419	-0.478808838902	0.352906267565	-0.674062679432	-0.870270652561	-0.28308973531	0.71353621384	-0.38960727773	-0.795294608275	-0.00495552985706	-0.824102763119	-0.16351900749	0.247357584367	-0.739757373725	-0.0479929272482	-0.816590819363	0.809444423976	-0.195256854361	0.437002827997	1.34006119072	0.505921400708	0.252356960838	-1.58623362531	-0.664132792381	-0.929827455835	-0.199512075726	-0.116612817814	1.2885458805	-0.105683211207	0.834583077452	1.94659914184	2.20032668957	2.11462276282	1.62450794192
('PPIG phospho S636', 'Data-Type: phospho')	-0.692558981432	-0.573709750183	-0.499601254349	-0.544526586565	-1.19717311066	-1.29301970557	0.0	0.0	-0.321273764566	0.0	0.0	-0.457168761802	-0.0402665166539	-0.534898790734	-0.443903713182	-0.314696939168	-0.744131981409	-0.0581666638355	-0.532258898495	0.30386150091	-0.0757254723349	-0.310924360024	0.447907568044	-0.0818892170549	-0.240241125777	-0.381701694876	-0.809950183044	-0.540857503986	-0.615626904266	0.30386150091	1.77446820835	-0.327214330868	0.0	2.39316902498	2.06892506816	2.39316902498	1.94612431452
('CHRDL1', 'Data-Type: Exp')	-0.348770270452	-0.526311014153	-0.495915673876	-0.313238738918	-0.677646408012	-0.434033796252	-0.492541788813	-0.590033713728	-0.4896624957	-0.0586992556411	-0.474938785634	-0.315310523274	-0.472671571551	-0.506821913515	-0.507873566154	0.795020322132	-0.491144552227	-0.27555977281	-0.329647958746	-0.459061982865	-0.349634516872	-0.478732185538	-0.307076111759	-0.483104424224	1.11610334111	-0.515345744421	-0.459122159174	-0.281810658556	-0.503801062798	0.601825714559	-0.583244679847	-0.498123284758	0.0760234651552	1.27944591451	2.9418766295	2.95011218723	2.95947103606
('EYA2', 'Data-Type: Exp')	-0.635284164744	1.51128406692	-0.448962737484	-0.645411931078	-0.755791583816	-0.571253245363	-0.655343802511	-0.656809897752	-0.752211159302	-0.102801311728	-0.593440123658	-0.516924020907	-0.548234704173	1.46036563981	-0.698602739035	0.132565075058	-0.654254359738	-0.18928980054	-0.662281153268	-0.642637792164	0.202547637677	-0.695004505893	-0.569321009303	-0.475978870282	-0.548736017031	-0.309729101613	-0.589987030829	-0.48567833913	0.259870492378	0.10214437794	2.00613907136	-0.0445724431139	-0.754491108809	2.31357385624	2.66596652068	1.7783734067	1.7702028085
('GTF3C2 phospho S165', 'Data-Type: phospho')	-0.255459841137	0.708406734638	-0.793880973092	-0.818185836267	-0.416056333477	-0.144388143584	0.0	0.0	1.13612975647	0.0	0.0	-0.374167495914	-0.371873693825	0.544432542656	-0.763561004567	0.585231737241	-1.06215172087	-0.489317780538	-0.177750848657	0.357713638229	-0.325140612072	-1.61349674352	-0.0171971852157	0.66827586091	-1.07233189659	-0.435584157881	-0.715474821813	-0.76825096223	-1.11462131521	-0.52154851251	1.27955535042	-0.570871828804	0.0	1.43628385109	2.42766578822	1.19579279408	2.48182365383
('DACT1', 'Data-Type: Exp')	0.149068710295	-0.574681286451	-0.438229676448	-0.50763544449	-0.505832438163	-0.412371954985	-0.449373201797	-0.71637432648	-0.526424788321	-0.460883256728	-0.657634968298	-0.649225309007	-0.365624327467	-0.366026198937	-0.472917169647	-0.260973006412	-0.160960593193	-0.39330215617	-0.340008868947	0.204403846605	-0.223962069082	0.498257965925	-0.348395727019	-0.443902619528	-0.589272926017	-0.451417331006	-0.644431352887	0.454394122475	0.238394762589	-0.43501983496	-0.223091062548	-0.55528942043	2.96051534339	2.32824839418	1.20406682416	3.68566248478	0.450248861012
('CAD phospho S133', 'Data-Type: phospho')	-0.514203674854	0.00453679854166	0.28156258253	0.204566929873	-1.49345435951	0.0871013990643	-0.380660396449	-0.279585496481	-0.824547357931	-0.699925354759	-0.287529235555	-0.446332687969	-0.415105753347	0.331820703456	-1.57797494624	-0.212985600515	-1.29415190744	-0.0438444102882	0.0143363855115	0.129371649787	-0.650018886318	0.0171670047983	-0.543543872175	0.205520159428	-0.305375159816	0.675763578734	-1.12377403062	-0.871566086455	0.451399232186	-0.450115835613	0.838913796543	-0.895297958014	1.71366278315	2.74785194351	1.08759459506	2.44047435141	2.07834911675
('PHB2 AcK K89', 'Data-Type: AcK')	-0.600588395657	0.464653526045	-1.21945494842	-1.37069315845	1.5210375037	-0.854900605183	-0.0663359102557	-1.28356323306	-0.0071217605261	-0.249958466085	-0.403434464821	-1.19666198193	-0.811951171738	-1.19666198193	0.386564163309	-0.980241825593	-0.475590123526	-0.580679312565	-0.956271716811	1.2767240387	-0.189745535048	-0.202115294118	0.555585845519	0.210041616591	-0.883016674453	0.550836840336	-0.224332887101	0.356279328881	-0.980241825593	-0.229651779825	2.15378814854	-0.152644675789	1.32070151514	1.72442831127	1.72704791652	1.10628877117	1.76188020275
('PIP4K2B phospho S131', 'Data-Type: phospho')	0.533640485381	0.599307391872	-0.480542655637	-0.578345091552	0.876186608267	0.0786437961251	0.0	0.0	0.156362429507	0.0	0.0	-0.804713675557	-0.569837283737	-0.811056767913	-0.581983684637	-1.09019897485	-0.734198875823	-0.955607432367	-1.40496431133	0.173021251554	-0.645376442684	0.0	-0.172075127392	-0.159974363757	-0.0148120199659	-0.0746168294204	-0.806225984582	-1.06579748227	0.0622631229261	-0.649338953918	2.46079358305	0.0	0.0	1.05403483253	2.00775236942	1.69683236617	1.90082772057
('NPM1 AcK K267', 'Data-Type: AcK')	-0.135952903362	-0.357996958027	-2.06043089226	-1.26417961825	1.94651690039	1.49553157096	-0.873634553668	-0.587554584145	-0.984295121426	1.11466328692	-0.441159458714	-0.540554138245	-1.11547093889	0.225261184136	0.411514797511	-0.396553894692	-0.430405917244	-0.742860938893	-0.853022794608	1.0360186902	-1.09772982456	-0.530550698504	0.309887880599	-0.183324551305	0.502161682747	-0.0259416793055	-0.565964163238	-0.437864925677	-0.687043022328	-0.710460879026	0.538380304049	0.384172745023	1.19086436386	1.72038389451	2.05814315292	1.88912830104	0.200323701498
('DSCR6', 'Data-Type: Exp')	0.032239580536	-0.222306443118	-0.623417943645	-0.474020388335	-0.618396507755	0.133012185439	-0.815294964621	-0.641361093836	-0.470518214819	0.689330252746	-0.474786863047	-0.588098515187	-0.769844268861	-0.821741564429	0.384143860805	0.00727497450424	-0.578778775798	1.13462981882	-0.558308083999	-0.558203149961	-0.35223189087	-0.633311968775	-0.825138233613	-0.391181238629	0.932325548117	-0.67637028253	-0.541251170194	-0.803392935429	-0.435226160458	0.0576678353332	2.65862848294	1.96116443964	0.570190769445	-0.5493955343	0.362384305279	3.53785938077	0.961724757838
